ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Positive_1528,0.230769,0.230769,0.538462,0.230769,0.153846,0.615385,0.538462,0.230769,0.230769,0.000000,0.384615,0.615385,0.230769,0.769231,0.000000,0.307692,0.461538,0.230769,0.538462,0.230769,0.230769,0.000000,0.250000,0.500000,0.083333,0.416667,0.000000,0.500000,0.250000,0.000000,0.000000,0.000000,0.416667,0.250000,0.000000,0.000000,0.333333,0.083333,0.416667,0.250000,0.500000,0.000000,38.461538,38.461538,92.307692,100.000000,100.000000,23.076923,23.076923,53.846154,76.923077,76.923077,7.692308,15.384615,46.153846,69.230769,84.615385,23.076923,23.076923,53.846154,76.923077,76.923077,7.692308,7.692308,7.692308,15.384615,15.384615,30.769231,38.461538,61.538462,84.615385,100.000000,7.692308,15.384615,46.153846,69.230769,84.615385,23.076923,23.076923,53.846154,76.923077,76.923077,38.461538,38.461538,92.307692,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.692308,15.384615,23.076923,53.846154,76.923077,30.769231,38.461538,61.538462,84.615385,100.000000,38.461538,38.461538,92.307692,100.000000,100.000000,7.692308,23.076923,46.153846,69.230769,84.615385,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,15.384615,38.461538,92.307692,100.000000,7.692308,30.769231,46.153846,69.230769,84.615385,23.076923,23.076923,53.846154,76.923077,76.923077,7.692308,15.384615,46.153846,69.230769,84.615385,38.461538,38.461538,92.307692,100.000000,100.000000,23.076923,23.076923,53.846154,76.923077,76.923077
Positive_1744,0.373333,0.320000,0.306667,0.360000,0.306667,0.333333,0.333333,0.253333,0.413333,0.266667,0.400000,0.333333,0.160000,0.733333,0.106667,0.493333,0.266667,0.240000,0.386667,0.373333,0.240000,0.189189,0.270270,0.216216,0.243243,0.310811,0.189189,0.189189,0.310811,0.175676,0.202703,0.216216,0.283784,0.243243,0.054054,0.108108,0.256757,0.229730,0.162162,0.310811,0.243243,0.148649,5.333333,14.666667,41.333333,64.000000,90.666667,1.333333,36.000000,73.333333,85.333333,100.000000,2.666667,26.666667,49.333333,65.333333,97.333333,1.333333,36.000000,70.666667,86.666667,98.666667,4.000000,12.000000,37.333333,61.333333,97.333333,2.666667,30.666667,45.333333,69.333333,100.000000,2.666667,28.000000,52.000000,70.666667,100.000000,1.333333,33.333333,73.333333,86.666667,98.666667,5.333333,17.333333,45.333333,68.000000,90.666667,1.333333,29.333333,58.666667,80.000000,98.666667,4.000000,18.666667,48.000000,70.666667,97.333333,2.666667,30.666667,45.333333,69.333333,100.000000,9.333333,14.666667,34.666667,68.000000,90.666667,1.333333,29.333333,54.666667,80.000000,100.000000,6.666667,8.000000,18.666667,58.666667,77.333333,6.666667,28.000000,44.000000,66.666667,97.333333,2.666667,25.333333,52.000000,82.666667,100.000000,1.333333,24.000000,58.666667,80.000000,98.666667,1.333333,28.000000,49.333333,76.000000,97.333333,5.333333,14.666667,41.333333,64.000000,90.666667,21.333333,42.666667,69.333333,86.666667,100.000000
Positive_1377,0.181818,0.409091,0.409091,0.227273,0.318182,0.454545,0.409091,0.227273,0.363636,0.181818,0.363636,0.454545,0.181818,0.818182,0.000000,0.863636,0.090909,0.045455,0.590909,0.181818,0.227273,0.047619,0.142857,0.476190,0.238095,0.190476,0.333333,0.238095,0.380952,0.190476,0.190476,0.142857,0.380952,0.190476,0.000000,0.000000,0.047619,0.095238,0.000000,0.190476,0.380952,0.000000,13.636364,13.636364,18.181818,90.909091,95.454545,27.272727,40.909091,63.636364,77.272727,100.000000,4.545455,22.727273,45.454545,59.090909,86.363636,31.818182,50.000000,63.636364,77.272727,100.000000,22.727273,36.363636,54.545455,72.727273,86.363636,4.545455,13.636364,27.272727,81.818182,95.454545,4.545455,22.727273,45.454545,59.090909,86.363636,31.818182,50.000000,63.636364,77.272727,100.000000,13.636364,18.181818,40.909091,81.818182,95.454545,50.000000,50.000000,63.636364,77.272727,100.000000,22.727273,31.818182,45.454545,59.090909,86.363636,4.545455,13.636364,27.272727,81.818182,95.454545,13.636364,13.636364,18.181818,90.909091,95.454545,4.545455,31.818182,50.000000,72.727273,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.636364,36.363636,59.090909,81.818182,100.000000,4.545455,4.545455,4.545455,9.090909,9.090909,31.818182,31.818182,31.818182,31.818182,31.818182,4.545455,36.363636,54.545455,72.727273,100.000000,13.636364,13.636364,18.181818,90.909091,95.454545,27.272727,31.818182,40.909091,68.181818,81.818182
Positive_NA11,0.500000,0.000000,0.500000,0.000000,0.000000,1.000000,0.500000,0.000000,0.500000,0.000000,0.000000,1.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.666667,0.000000,0.000000,0.666667,0.000000,0.000000,25.000000,25.000000,25.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,75.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,50.000000,75.000000,100.000000,50.000000,50.000000,50.000000,75.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,25.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,50.000000,75.000000,100.000000,25.000000,25.000000,25.000000,100.000000,100.000000,50.000000,50.000000,50.000000,75.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,25.000000,100.000000,100.000000,50.000000,50.000000,50.000000,75.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,75.000000,75.000000,25.000000,25.000000,25.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1642,0.000000,0.214286,0.785714,0.214286,0.571429,0.214286,0.785714,0.214286,0.000000,0.214286,0.571429,0.214286,0.000000,1.000000,0.000000,0.428571,0.500000,0.071429,1.000000,0.000000,0.000000,0.000000,0.000000,0.307692,0.307692,0.000000,0.384615,0.307692,0.000000,0.000000,0.307692,0.000000,0.384615,0.000000,0.000000,0.000000,0.384615,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.285714,14.285714,21.428571,35.714286,35.714286,7.142857,42.857143,64.285714,85.714286,100.000000,14.285714,14.285714,21.428571,35.714286,35.714286,7.142857,28.571429,50.000000,71.428571,92.857143,64.285714,64.285714,85.714286,100.000000,100.000000,7.142857,42.857143,64.285714,85.714286,100.000000,14.285714,14.285714,21.428571,35.714286,35.714286,0.000000,0.000000,0.000000,0.000000,0.000000,14.285714,14.285714,21.428571,35.714286,35.714286,7.142857,28.571429,50.000000,71.428571,92.857143,64.285714,64.285714,85.714286,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,28.571429,50.000000,78.571429,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.428571,28.571429,35.714286,78.571429,92.857143,7.142857,42.857143,57.142857,85.714286,100.000000,14.285714,14.285714,14.285714,14.285714,14.285714,7.142857,28.571429,50.000000,78.571429,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1532,0.000000,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000
Positive_1636,0.294118,0.352941,0.352941,0.431373,0.254902,0.313725,0.392157,0.254902,0.352941,0.274510,0.411765,0.313725,0.117647,0.784314,0.098039,0.352941,0.411765,0.235294,0.490196,0.294118,0.215686,0.180000,0.220000,0.360000,0.240000,0.380000,0.120000,0.320000,0.300000,0.140000,0.280000,0.220000,0.280000,0.160000,0.040000,0.120000,0.340000,0.180000,0.260000,0.280000,0.260000,0.120000,7.843137,27.450980,56.862745,66.666667,86.274510,1.960784,25.490196,39.215686,76.470588,98.039216,3.921569,19.607843,54.901961,84.313725,100.000000,1.960784,33.333333,49.019608,78.431373,98.039216,3.921569,11.764706,27.450980,60.784314,92.156863,15.686275,29.411765,64.705882,80.392157,100.000000,3.921569,19.607843,47.058824,80.392157,100.000000,1.960784,25.490196,37.254902,78.431373,98.039216,7.843137,27.450980,52.941176,66.666667,86.274510,1.960784,25.490196,43.137255,70.588235,98.039216,3.921569,19.607843,47.058824,68.627451,94.117647,15.686275,29.411765,64.705882,80.392157,100.000000,17.647059,23.529412,64.705882,82.352941,86.274510,1.960784,21.568627,43.137255,76.470588,100.000000,49.019608,50.980392,58.823529,62.745098,68.627451,5.882353,23.529412,52.941176,68.627451,96.078431,1.960784,19.607843,45.098039,74.509804,100.000000,21.568627,35.294118,50.980392,78.431373,98.039216,3.921569,29.411765,54.901961,80.392157,100.000000,7.843137,27.450980,56.862745,66.666667,86.274510,1.960784,15.686275,39.215686,76.470588,96.078431
Positive_1622,0.318182,0.363636,0.318182,0.545455,0.204545,0.250000,0.340909,0.318182,0.340909,0.318182,0.431818,0.250000,0.159091,0.704545,0.136364,0.340909,0.318182,0.340909,0.454545,0.318182,0.227273,0.209302,0.186047,0.209302,0.232558,0.279070,0.093023,0.186047,0.255814,0.186047,0.348837,0.139535,0.232558,0.255814,0.023256,0.186047,0.279070,0.232558,0.116279,0.302326,0.232558,0.093023,2.272727,34.090909,45.454545,59.090909,95.454545,9.090909,20.454545,61.363636,72.727273,97.727273,4.545455,29.545455,50.000000,88.636364,100.000000,2.272727,22.727273,52.272727,77.272727,100.000000,6.818182,36.363636,50.000000,59.090909,95.454545,13.636364,18.181818,47.727273,72.727273,90.909091,4.545455,25.000000,50.000000,88.636364,100.000000,9.090909,22.727273,61.363636,77.272727,97.727273,2.272727,34.090909,47.727273,63.636364,95.454545,2.272727,20.454545,40.909091,70.454545,97.727273,4.545455,29.545455,52.272727,84.090909,100.000000,13.636364,18.181818,47.727273,72.727273,90.909091,13.636364,18.181818,47.727273,63.636364,86.363636,4.545455,25.000000,52.272727,79.545455,100.000000,2.272727,34.090909,38.636364,59.090909,95.454545,6.818182,27.272727,54.545455,72.727273,95.454545,4.545455,29.545455,43.181818,88.636364,100.000000,2.272727,20.454545,61.363636,77.272727,97.727273,4.545455,25.000000,50.000000,84.090909,100.000000,2.272727,34.090909,45.454545,59.090909,95.454545,9.090909,22.727273,65.909091,77.272727,81.818182
Positive_1145,0.388889,0.277778,0.333333,0.166667,0.388889,0.444444,0.333333,0.166667,0.500000,0.166667,0.388889,0.444444,0.333333,0.666667,0.000000,0.777778,0.166667,0.055556,0.444444,0.388889,0.166667,0.117647,0.176471,0.000000,0.058824,0.294118,0.235294,0.000000,0.176471,0.352941,0.058824,0.294118,0.235294,0.294118,0.000000,0.000000,0.235294,0.117647,0.000000,0.235294,0.176471,0.058824,33.333333,38.888889,55.555556,66.666667,100.000000,72.222222,77.777778,83.333333,88.888889,94.444444,5.555556,11.111111,16.666667,27.777778,50.000000,72.222222,72.222222,83.333333,94.444444,94.444444,5.555556,11.111111,22.222222,50.000000,66.666667,33.333333,38.888889,55.555556,77.777778,100.000000,5.555556,11.111111,16.666667,27.777778,50.000000,72.222222,72.222222,83.333333,94.444444,94.444444,33.333333,44.444444,61.111111,77.777778,100.000000,72.222222,72.222222,83.333333,94.444444,94.444444,5.555556,11.111111,22.222222,50.000000,66.666667,33.333333,38.888889,55.555556,77.777778,100.000000,33.333333,38.888889,44.444444,61.111111,100.000000,5.555556,16.666667,50.000000,77.777778,94.444444,0.000000,0.000000,0.000000,0.000000,0.000000,5.555556,33.333333,55.555556,77.777778,100.000000,16.666667,16.666667,22.222222,50.000000,50.000000,94.444444,94.444444,94.444444,94.444444,94.444444,5.555556,11.111111,22.222222,50.000000,83.333333,33.333333,38.888889,55.555556,66.666667,100.000000,77.777778,77.777778,88.888889,94.444444,94.444444
Positive_1033,0.214286,0.392857,0.392857,0.392857,0.392857,0.214286,0.392857,0.392857,0.214286,0.392857,0.392857,0.214286,0.142857,0.857143,0.000000,0.714286,0.178571,0.107143,0.714286,0.214286,0.071429,0.222222,0.148148,0.222222,0.296296,0.148148,0.148148,0.222222,0.148148,0.222222,0.296296,0.148148,0.148148,0.222222,0.000000,0.000000,0.333333,0.185185,0.037037,0.370370,0.074074,0.000000,28.571429,32.142857,42.857143,71.428571,96.428571,3.571429,46.428571,60.714286,89.285714,100.000000,7.142857,14.285714,35.714286,78.571429,85.714286,3.571429,46.428571,60.714286,89.285714,100.000000,7.142857,25.000000,67.857143,82.142857,96.428571,10.714286,14.285714,28.571429,42.857143,57.142857,7.142857,14.285714,35.714286,78.571429,85.714286,3.571429,46.428571,60.714286,89.285714,100.000000,28.571429,32.142857,42.857143,71.428571,96.428571,3.571429,46.428571,60.714286,89.285714,100.000000,7.142857,25.000000,67.857143,82.142857,96.428571,10.714286,14.285714,28.571429,42.857143,57.142857,28.571429,28.571429,32.142857,42.857143,57.142857,3.571429,21.428571,53.571429,78.571429,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.571429,25.000000,46.428571,64.285714,100.000000,10.714286,17.857143,35.714286,78.571429,85.714286,71.428571,71.428571,89.285714,96.428571,96.428571,3.571429,25.000000,53.571429,78.571429,100.000000,28.571429,32.142857,42.857143,71.428571,96.428571,14.285714,14.285714,14.285714,17.857143,17.857143
Positive_NA14,0.250000,0.425000,0.325000,0.575000,0.225000,0.200000,0.350000,0.375000,0.275000,0.425000,0.375000,0.200000,0.125000,0.825000,0.050000,0.325000,0.325000,0.350000,0.600000,0.250000,0.150000,0.205128,0.128205,0.282051,0.307692,0.282051,0.076923,0.256410,0.153846,0.230769,0.282051,0.205128,0.153846,0.205128,0.000000,0.102564,0.179487,0.205128,0.179487,0.256410,0.230769,0.076923,10.000000,57.500000,65.000000,85.000000,100.000000,2.500000,25.000000,42.500000,60.000000,80.000000,7.500000,22.500000,50.000000,87.500000,95.000000,2.500000,20.000000,40.000000,67.500000,95.000000,12.500000,27.500000,62.500000,87.500000,100.000000,22.500000,47.500000,65.000000,82.500000,97.500000,7.500000,22.500000,50.000000,87.500000,95.000000,2.500000,20.000000,37.500000,60.000000,80.000000,10.000000,47.500000,65.000000,85.000000,100.000000,2.500000,20.000000,35.000000,55.000000,80.000000,7.500000,27.500000,62.500000,90.000000,100.000000,22.500000,47.500000,65.000000,82.500000,97.500000,57.500000,65.000000,82.500000,85.000000,97.500000,2.500000,25.000000,47.500000,72.500000,100.000000,10.000000,10.000000,10.000000,32.500000,32.500000,2.500000,37.500000,47.500000,65.000000,97.500000,5.000000,27.500000,52.500000,87.500000,95.000000,10.000000,25.000000,35.000000,70.000000,100.000000,2.500000,22.500000,42.500000,67.500000,95.000000,10.000000,57.500000,65.000000,85.000000,100.000000,5.000000,17.500000,35.000000,72.500000,80.000000
Positive_1664,0.000000,0.444444,0.555556,0.333333,0.555556,0.111111,0.666667,0.333333,0.000000,0.111111,0.777778,0.111111,0.000000,1.000000,0.000000,0.333333,0.444444,0.222222,0.666667,0.000000,0.333333,0.000000,0.000000,0.125000,0.125000,0.125000,0.000000,0.250000,0.000000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.500000,0.125000,0.125000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.666667,66.666667,77.777778,88.888889,100.000000,11.111111,22.222222,33.333333,44.444444,55.555556,66.666667,66.666667,77.777778,88.888889,88.888889,11.111111,22.222222,33.333333,44.444444,55.555556,100.000000,100.000000,100.000000,100.000000,100.000000,11.111111,22.222222,33.333333,55.555556,100.000000,66.666667,66.666667,77.777778,88.888889,88.888889,0.000000,0.000000,0.000000,0.000000,0.000000,88.888889,88.888889,88.888889,88.888889,88.888889,11.111111,22.222222,44.444444,66.666667,77.777778,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,33.333333,55.555556,77.777778,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,11.111111,44.444444,88.888889,88.888889,22.222222,22.222222,33.333333,55.555556,100.000000,66.666667,66.666667,66.666667,77.777778,77.777778,11.111111,22.222222,33.333333,55.555556,88.888889,0.000000,0.000000,0.000000,0.000000,0.000000,66.666667,66.666667,77.777778,100.000000,100.000000
Positive_NA15,0.230769,0.230769,0.538462,0.230769,0.384615,0.384615,0.538462,0.230769,0.230769,0.230769,0.384615,0.384615,0.230769,0.769231,0.000000,0.769231,0.230769,0.000000,0.615385,0.230769,0.153846,0.083333,0.250000,0.250000,0.166667,0.166667,0.333333,0.250000,0.250000,0.083333,0.166667,0.166667,0.333333,0.333333,0.000000,0.000000,0.500000,0.000000,0.000000,0.333333,0.166667,0.000000,61.538462,61.538462,69.230769,92.307692,92.307692,7.692308,7.692308,38.461538,100.000000,100.000000,15.384615,23.076923,46.153846,76.923077,84.615385,7.692308,7.692308,38.461538,100.000000,100.000000,15.384615,46.153846,53.846154,76.923077,84.615385,23.076923,30.769231,61.538462,69.230769,92.307692,15.384615,23.076923,46.153846,76.923077,84.615385,7.692308,7.692308,38.461538,100.000000,100.000000,61.538462,61.538462,69.230769,92.307692,92.307692,7.692308,7.692308,38.461538,100.000000,100.000000,15.384615,46.153846,53.846154,76.923077,84.615385,23.076923,30.769231,61.538462,69.230769,92.307692,61.538462,61.538462,69.230769,92.307692,92.307692,7.692308,23.076923,38.461538,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.692308,30.769231,53.846154,84.615385,100.000000,23.076923,23.076923,38.461538,76.923077,76.923077,0.000000,0.000000,0.000000,0.000000,0.000000,7.692308,15.384615,46.153846,76.923077,100.000000,61.538462,61.538462,69.230769,92.307692,92.307692,30.769231,30.769231,30.769231,38.461538,38.461538
Positive_1379,0.181818,0.409091,0.409091,0.227273,0.318182,0.454545,0.409091,0.227273,0.363636,0.181818,0.363636,0.454545,0.181818,0.818182,0.000000,0.863636,0.090909,0.045455,0.590909,0.181818,0.227273,0.047619,0.142857,0.476190,0.238095,0.190476,0.333333,0.238095,0.380952,0.190476,0.190476,0.142857,0.380952,0.190476,0.000000,0.000000,0.047619,0.095238,0.000000,0.190476,0.380952,0.000000,9.090909,9.090909,13.636364,86.363636,90.909091,4.545455,27.272727,40.909091,63.636364,77.272727,18.181818,45.454545,59.090909,81.818182,100.000000,4.545455,27.272727,40.909091,54.545455,72.727273,18.181818,31.818182,50.000000,68.181818,81.818182,9.090909,22.727273,63.636364,90.909091,100.000000,18.181818,45.454545,59.090909,81.818182,100.000000,4.545455,27.272727,40.909091,54.545455,72.727273,9.090909,13.636364,36.363636,77.272727,90.909091,4.545455,4.545455,27.272727,40.909091,54.545455,18.181818,31.818182,50.000000,68.181818,81.818182,9.090909,22.727273,63.636364,90.909091,100.000000,9.090909,9.090909,13.636364,86.363636,90.909091,4.545455,31.818182,50.000000,72.727273,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,22.727273,45.454545,68.181818,90.909091,95.454545,95.454545,95.454545,100.000000,100.000000,72.727273,72.727273,72.727273,72.727273,72.727273,4.545455,31.818182,50.000000,68.181818,100.000000,9.090909,9.090909,13.636364,86.363636,90.909091,22.727273,36.363636,63.636364,72.727273,77.272727
Positive_1185,0.375000,0.125000,0.500000,0.250000,0.000000,0.750000,0.625000,0.000000,0.375000,0.000000,0.250000,0.750000,0.375000,0.625000,0.000000,0.375000,0.625000,0.000000,0.500000,0.375000,0.125000,0.000000,0.714286,0.285714,0.000000,0.571429,0.000000,0.000000,0.714286,0.000000,0.000000,0.000000,0.571429,0.714286,0.000000,0.000000,0.714286,0.000000,0.000000,0.714286,0.285714,0.000000,25.000000,25.000000,75.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,12.500000,12.500000,37.500000,62.500000,87.500000,62.500000,62.500000,62.500000,87.500000,87.500000,0.000000,0.000000,0.000000,0.000000,0.000000,12.500000,25.000000,37.500000,75.000000,100.000000,12.500000,37.500000,50.000000,62.500000,87.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,75.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.500000,62.500000,62.500000,87.500000,87.500000,12.500000,25.000000,37.500000,75.000000,100.000000,25.000000,25.000000,75.000000,100.000000,100.000000,12.500000,37.500000,50.000000,62.500000,87.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,75.000000,100.000000,100.000000,12.500000,37.500000,50.000000,62.500000,87.500000,0.000000,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,37.500000,62.500000,87.500000,25.000000,25.000000,75.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000
