ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F1663,0.064516,0.064516,0.032258,0.032258,0.064516,0.096774,0.000000,0.096774,0.096774,0.096774,0.000000,0.096774,0.000000,0.032258,0.096774,0.032258,0.032258,0.032258,0.032258,0.000000
Negative_F1858,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.214286,0.214286,0.000000,0.000000,0.000000,0.000000,0.071429,0.142857,0.000000,0.142857,0.000000,0.071429
Negative_F1230,0.135135,0.000000,0.027027,0.027027,0.027027,0.108108,0.000000,0.108108,0.162162,0.000000,0.000000,0.027027,0.027027,0.027027,0.081081,0.000000,0.027027,0.189189,0.027027,0.000000
Negative_F2353,0.025316,0.151899,0.063291,0.063291,0.012658,0.037975,0.075949,0.025316,0.088608,0.075949,0.000000,0.037975,0.113924,0.025316,0.050633,0.025316,0.025316,0.037975,0.000000,0.063291
Negative_F967,0.024390,0.146341,0.073171,0.097561,0.048780,0.146341,0.000000,0.000000,0.024390,0.000000,0.000000,0.048780,0.048780,0.000000,0.073171,0.048780,0.073171,0.024390,0.000000,0.121951
Negative_F1355,0.125000,0.083333,0.000000,0.000000,0.083333,0.083333,0.000000,0.208333,0.166667,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.041667,0.041667,0.000000,0.000000
Negative_F2442,0.000000,0.095238,0.047619,0.000000,0.071429,0.071429,0.023810,0.119048,0.071429,0.000000,0.000000,0.095238,0.023810,0.023810,0.142857,0.095238,0.047619,0.023810,0.023810,0.023810
Negative_F1155,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.000000,0.142857,0.285714,0.071429,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.071429,0.000000
Negative_F244,0.000000,0.181818,0.000000,0.000000,0.090909,0.000000,0.000000,0.181818,0.000000,0.000000,0.090909,0.000000,0.181818,0.000000,0.090909,0.000000,0.090909,0.000000,0.000000,0.090909
Negative_F483,0.173913,0.043478,0.043478,0.000000,0.000000,0.130435,0.000000,0.000000,0.086957,0.130435,0.000000,0.000000,0.000000,0.000000,0.086957,0.086957,0.000000,0.086957,0.043478,0.086957
Negative_F1158,0.117647,0.000000,0.000000,0.058824,0.000000,0.058824,0.000000,0.176471,0.235294,0.117647,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824,0.000000,0.058824,0.058824,0.000000
Negative_F2217,0.000000,0.125000,0.000000,0.041667,0.083333,0.083333,0.041667,0.041667,0.041667,0.083333,0.041667,0.125000,0.000000,0.041667,0.000000,0.041667,0.125000,0.041667,0.041667,0.000000
Negative_F1408,0.083333,0.000000,0.083333,0.000000,0.000000,0.250000,0.000000,0.083333,0.000000,0.416667,0.000000,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000
Negative_F1823,0.200000,0.000000,0.025000,0.025000,0.000000,0.125000,0.025000,0.125000,0.100000,0.025000,0.000000,0.025000,0.000000,0.100000,0.075000,0.025000,0.050000,0.050000,0.025000,0.000000
Negative_F1271,0.055556,0.055556,0.055556,0.027778,0.027778,0.111111,0.000000,0.083333,0.166667,0.083333,0.000000,0.055556,0.027778,0.000000,0.027778,0.055556,0.027778,0.111111,0.027778,0.000000
Negative_F1828,0.183333,0.000000,0.016667,0.050000,0.016667,0.116667,0.083333,0.066667,0.133333,0.016667,0.000000,0.050000,0.000000,0.016667,0.016667,0.033333,0.050000,0.150000,0.000000,0.000000
Negative_F955,0.139535,0.139535,0.023256,0.046512,0.046512,0.116279,0.046512,0.046512,0.023256,0.093023,0.000000,0.023256,0.000000,0.000000,0.116279,0.069767,0.023256,0.046512,0.000000,0.000000
Negative_F1640,0.216216,0.054054,0.000000,0.054054,0.108108,0.135135,0.027027,0.027027,0.162162,0.108108,0.000000,0.054054,0.000000,0.027027,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000
Negative_F192,0.042553,0.170213,0.042553,0.021277,0.000000,0.042553,0.000000,0.085106,0.106383,0.021277,0.000000,0.063830,0.063830,0.000000,0.085106,0.085106,0.085106,0.021277,0.021277,0.042553
Negative_F1585,0.000000,0.000000,0.000000,0.071429,0.071429,0.214286,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.071429,0.000000
Negative_F2107,0.034483,0.068966,0.034483,0.034483,0.034483,0.172414,0.000000,0.103448,0.172414,0.137931,0.000000,0.000000,0.000000,0.000000,0.034483,0.034483,0.068966,0.034483,0.034483,0.000000
Negative_F673,0.000000,0.000000,0.000000,0.000000,0.153846,0.076923,0.000000,0.153846,0.153846,0.307692,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F958,0.150000,0.150000,0.025000,0.000000,0.025000,0.125000,0.025000,0.025000,0.025000,0.050000,0.000000,0.050000,0.000000,0.000000,0.100000,0.100000,0.025000,0.075000,0.000000,0.050000
Negative_F681,0.000000,0.000000,0.062500,0.031250,0.000000,0.093750,0.031250,0.031250,0.062500,0.062500,0.000000,0.000000,0.031250,0.093750,0.156250,0.156250,0.031250,0.062500,0.062500,0.031250
Negative_F2327,0.156863,0.000000,0.019608,0.058824,0.039216,0.078431,0.019608,0.078431,0.019608,0.137255,0.019608,0.039216,0.078431,0.039216,0.039216,0.058824,0.058824,0.058824,0.000000,0.000000
Negative_F2194,0.000000,0.000000,0.000000,0.000000,0.150000,0.050000,0.150000,0.000000,0.100000,0.150000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.050000,0.050000,0.000000,0.050000
Negative_F489,0.116667,0.000000,0.100000,0.216667,0.050000,0.016667,0.016667,0.016667,0.083333,0.083333,0.033333,0.016667,0.033333,0.083333,0.050000,0.033333,0.016667,0.016667,0.000000,0.016667
Negative_F1411,0.111111,0.000000,0.055556,0.000000,0.055556,0.111111,0.000000,0.111111,0.111111,0.111111,0.000000,0.000000,0.055556,0.000000,0.000000,0.111111,0.000000,0.166667,0.000000,0.000000
Negative_F1734,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.142857,0.357143,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.000000,0.142857
Negative_F560,0.000000,0.333333,0.000000,0.000000,0.111111,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000
Negative_F1160,0.117647,0.000000,0.000000,0.058824,0.000000,0.058824,0.000000,0.176471,0.176471,0.117647,0.000000,0.058824,0.000000,0.058824,0.000000,0.058824,0.000000,0.058824,0.058824,0.000000
Negative_F1599,0.220339,0.169492,0.050847,0.033898,0.016949,0.101695,0.050847,0.033898,0.084746,0.101695,0.000000,0.000000,0.016949,0.000000,0.000000,0.033898,0.000000,0.084746,0.000000,0.000000
Negative_F1351,0.000000,0.052632,0.000000,0.052632,0.105263,0.052632,0.000000,0.105263,0.157895,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.052632,0.105263,0.000000,0.105263,0.000000
Negative_F1783,0.000000,0.320000,0.000000,0.000000,0.040000,0.080000,0.040000,0.000000,0.080000,0.080000,0.000000,0.080000,0.000000,0.040000,0.080000,0.080000,0.000000,0.000000,0.000000,0.080000
Negative_F720,0.085106,0.212766,0.042553,0.042553,0.021277,0.021277,0.021277,0.042553,0.170213,0.042553,0.000000,0.021277,0.042553,0.000000,0.042553,0.063830,0.063830,0.042553,0.021277,0.000000
Negative_F379,0.105263,0.157895,0.000000,0.000000,0.026316,0.157895,0.000000,0.052632,0.052632,0.000000,0.000000,0.078947,0.052632,0.052632,0.052632,0.105263,0.000000,0.026316,0.000000,0.078947
Negative_F1816,0.105263,0.000000,0.000000,0.000000,0.105263,0.052632,0.000000,0.157895,0.000000,0.157895,0.000000,0.052632,0.052632,0.000000,0.052632,0.157895,0.000000,0.105263,0.000000,0.000000
Negative_F1322,0.151515,0.060606,0.030303,0.030303,0.030303,0.060606,0.000000,0.030303,0.151515,0.151515,0.030303,0.000000,0.000000,0.030303,0.000000,0.121212,0.121212,0.000000,0.000000,0.000000
Negative_F994,0.107143,0.071429,0.071429,0.000000,0.000000,0.107143,0.000000,0.071429,0.178571,0.107143,0.035714,0.000000,0.000000,0.000000,0.000000,0.035714,0.107143,0.071429,0.035714,0.000000
Negative_F2374,0.100000,0.000000,0.020000,0.000000,0.000000,0.080000,0.040000,0.100000,0.140000,0.080000,0.020000,0.100000,0.040000,0.040000,0.000000,0.080000,0.000000,0.100000,0.040000,0.020000
Negative_F444,0.166667,0.000000,0.023810,0.000000,0.047619,0.095238,0.047619,0.119048,0.238095,0.023810,0.000000,0.023810,0.047619,0.000000,0.023810,0.047619,0.023810,0.047619,0.000000,0.023810
Negative_F960,0.130435,0.130435,0.043478,0.043478,0.000000,0.130435,0.043478,0.021739,0.086957,0.130435,0.021739,0.000000,0.021739,0.000000,0.000000,0.021739,0.043478,0.086957,0.021739,0.021739
Negative_F6,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556,0.055556,0.111111,0.000000,0.000000,0.000000,0.111111,0.333333,0.055556,0.166667,0.000000,0.000000,0.055556,0.000000,0.055556
Negative_F1085,0.016667,0.133333,0.033333,0.066667,0.000000,0.083333,0.000000,0.033333,0.116667,0.050000,0.000000,0.016667,0.033333,0.050000,0.083333,0.083333,0.083333,0.016667,0.083333,0.016667
Negative_F1552,0.075472,0.000000,0.037736,0.000000,0.000000,0.301887,0.000000,0.018868,0.075472,0.000000,0.018868,0.018868,0.037736,0.000000,0.207547,0.188679,0.018868,0.000000,0.000000,0.000000
Negative_F1917,0.040000,0.120000,0.000000,0.040000,0.080000,0.080000,0.000000,0.120000,0.040000,0.120000,0.000000,0.000000,0.080000,0.000000,0.040000,0.040000,0.080000,0.120000,0.000000,0.000000
Negative_F1635,0.187500,0.125000,0.000000,0.000000,0.000000,0.000000,0.062500,0.062500,0.000000,0.000000,0.062500,0.062500,0.062500,0.000000,0.062500,0.000000,0.187500,0.062500,0.062500,0.000000
Negative_F823,0.088235,0.058824,0.000000,0.058824,0.029412,0.088235,0.000000,0.058824,0.176471,0.088235,0.058824,0.058824,0.029412,0.029412,0.000000,0.029412,0.029412,0.000000,0.058824,0.058824
Negative_F1913,0.080000,0.000000,0.000000,0.000000,0.080000,0.160000,0.000000,0.040000,0.160000,0.120000,0.040000,0.040000,0.040000,0.000000,0.000000,0.160000,0.000000,0.040000,0.040000,0.000000
Negative_F1610,0.095238,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.095238,0.238095,0.142857,0.047619,0.047619,0.047619,0.047619,0.047619,0.047619,0.000000,0.047619,0.000000,0.047619
Negative_F1349,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.076923,0.076923,0.307692,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000
Negative_F696,0.033333,0.200000,0.000000,0.033333,0.033333,0.233333,0.000000,0.000000,0.033333,0.000000,0.033333,0.000000,0.066667,0.066667,0.100000,0.066667,0.000000,0.033333,0.000000,0.066667
Negative_F1845,0.050000,0.000000,0.000000,0.000000,0.100000,0.050000,0.000000,0.100000,0.050000,0.250000,0.000000,0.000000,0.100000,0.050000,0.000000,0.150000,0.050000,0.050000,0.000000,0.000000
Negative_F2199,0.058824,0.058824,0.000000,0.000000,0.000000,0.058824,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.000000,0.058824,0.294118,0.000000,0.058824,0.058824,0.235294,0.058824
Negative_F1976,0.076923,0.000000,0.000000,0.000000,0.076923,0.076923,0.000000,0.000000,0.076923,0.153846,0.000000,0.076923,0.000000,0.000000,0.076923,0.230769,0.076923,0.000000,0.076923,0.000000
Negative_F600,0.108108,0.000000,0.054054,0.027027,0.081081,0.108108,0.000000,0.054054,0.216216,0.081081,0.000000,0.027027,0.000000,0.054054,0.054054,0.081081,0.000000,0.054054,0.000000,0.000000
Negative_F1518,0.047619,0.000000,0.095238,0.000000,0.095238,0.142857,0.190476,0.095238,0.000000,0.190476,0.000000,0.000000,0.000000,0.000000,0.047619,0.047619,0.000000,0.047619,0.000000,0.000000
Negative_F2444,0.055556,0.111111,0.027778,0.000000,0.027778,0.027778,0.000000,0.055556,0.055556,0.055556,0.000000,0.083333,0.055556,0.083333,0.166667,0.055556,0.055556,0.055556,0.000000,0.027778
Negative_F1956,0.052632,0.157895,0.000000,0.000000,0.078947,0.184211,0.052632,0.026316,0.026316,0.026316,0.000000,0.026316,0.026316,0.052632,0.131579,0.052632,0.052632,0.000000,0.000000,0.052632
Negative_F2072,0.000000,0.166667,0.041667,0.000000,0.000000,0.041667,0.000000,0.041667,0.000000,0.041667,0.000000,0.041667,0.125000,0.083333,0.291667,0.000000,0.000000,0.041667,0.000000,0.083333
Negative_F2256,0.076923,0.000000,0.000000,0.076923,0.051282,0.102564,0.025641,0.025641,0.153846,0.025641,0.000000,0.000000,0.025641,0.025641,0.128205,0.025641,0.051282,0.179487,0.025641,0.000000
Negative_F2399,0.000000,0.000000,0.000000,0.086957,0.086957,0.086957,0.043478,0.000000,0.130435,0.130435,0.043478,0.043478,0.000000,0.000000,0.130435,0.043478,0.000000,0.086957,0.000000,0.086957
Negative_F2191,0.000000,0.000000,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.157895,0.052632,0.000000,0.052632,0.052632,0.000000,0.157895,0.105263,0.052632,0.157895,0.105263,0.000000
Negative_F1247,0.027027,0.000000,0.027027,0.081081,0.054054,0.108108,0.000000,0.135135,0.081081,0.081081,0.000000,0.027027,0.027027,0.189189,0.108108,0.027027,0.000000,0.027027,0.000000,0.000000
Negative_F1492,0.045455,0.000000,0.090909,0.000000,0.181818,0.090909,0.000000,0.090909,0.181818,0.090909,0.045455,0.045455,0.000000,0.045455,0.000000,0.000000,0.045455,0.045455,0.000000,0.000000
Negative_F1304,0.021739,0.043478,0.043478,0.021739,0.065217,0.195652,0.021739,0.130435,0.173913,0.043478,0.021739,0.021739,0.000000,0.000000,0.021739,0.021739,0.000000,0.152174,0.000000,0.000000
Negative_F25,0.080000,0.080000,0.000000,0.000000,0.080000,0.040000,0.000000,0.040000,0.120000,0.040000,0.040000,0.000000,0.040000,0.040000,0.200000,0.040000,0.040000,0.040000,0.080000,0.000000
Negative_F2145,0.146341,0.000000,0.024390,0.121951,0.048780,0.024390,0.024390,0.024390,0.097561,0.073171,0.024390,0.000000,0.024390,0.097561,0.024390,0.024390,0.146341,0.000000,0.024390,0.048780
Negative_F2210,0.000000,0.000000,0.000000,0.000000,0.000000,0.105263,0.052632,0.157895,0.105263,0.210526,0.052632,0.000000,0.000000,0.000000,0.105263,0.105263,0.000000,0.052632,0.052632,0.000000
Negative_F705,0.224138,0.000000,0.034483,0.017241,0.051724,0.103448,0.000000,0.137931,0.017241,0.034483,0.017241,0.017241,0.034483,0.034483,0.000000,0.034483,0.068966,0.086207,0.051724,0.034483
Negative_F2415,0.000000,0.200000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.100000,0.100000,0.100000,0.000000
Negative_F2118,0.148148,0.074074,0.037037,0.000000,0.074074,0.111111,0.037037,0.111111,0.000000,0.037037,0.000000,0.074074,0.037037,0.037037,0.111111,0.074074,0.000000,0.000000,0.037037,0.000000
Negative_F1143,0.000000,0.093750,0.000000,0.031250,0.031250,0.093750,0.000000,0.062500,0.062500,0.031250,0.031250,0.093750,0.000000,0.000000,0.031250,0.093750,0.156250,0.156250,0.000000,0.031250
Negative_F794,0.063830,0.000000,0.063830,0.021277,0.063830,0.085106,0.000000,0.063830,0.127660,0.042553,0.000000,0.042553,0.021277,0.021277,0.021277,0.106383,0.021277,0.085106,0.063830,0.085106
Negative_F849,0.208333,0.000000,0.041667,0.000000,0.083333,0.125000,0.041667,0.083333,0.125000,0.041667,0.000000,0.041667,0.000000,0.000000,0.041667,0.000000,0.041667,0.125000,0.000000,0.000000
Negative_F1961,0.038462,0.000000,0.000000,0.000000,0.153846,0.000000,0.038462,0.038462,0.115385,0.192308,0.000000,0.000000,0.115385,0.000000,0.000000,0.076923,0.000000,0.115385,0.038462,0.076923
Negative_F114,0.078431,0.156863,0.058824,0.019608,0.019608,0.078431,0.000000,0.039216,0.235294,0.000000,0.000000,0.039216,0.019608,0.019608,0.019608,0.039216,0.039216,0.019608,0.000000,0.117647
Negative_F1047,0.080000,0.160000,0.060000,0.060000,0.040000,0.100000,0.080000,0.000000,0.100000,0.020000,0.020000,0.020000,0.000000,0.040000,0.020000,0.060000,0.060000,0.020000,0.040000,0.020000
Negative_F1193,0.117647,0.000000,0.000000,0.000000,0.058824,0.235294,0.000000,0.000000,0.058824,0.294118,0.000000,0.058824,0.000000,0.000000,0.058824,0.058824,0.000000,0.058824,0.000000,0.000000
Negative_F1946,0.000000,0.115385,0.000000,0.038462,0.115385,0.076923,0.076923,0.038462,0.076923,0.038462,0.038462,0.076923,0.000000,0.038462,0.000000,0.115385,0.076923,0.038462,0.038462,0.000000
Negative_F191,0.026316,0.157895,0.000000,0.000000,0.000000,0.105263,0.000000,0.078947,0.131579,0.000000,0.026316,0.052632,0.078947,0.026316,0.105263,0.052632,0.026316,0.131579,0.000000,0.000000
Negative_F547,0.142857,0.000000,0.000000,0.000000,0.047619,0.190476,0.000000,0.142857,0.142857,0.142857,0.000000,0.095238,0.047619,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000
Negative_F1632,0.096774,0.064516,0.032258,0.064516,0.032258,0.064516,0.000000,0.096774,0.161290,0.064516,0.000000,0.064516,0.064516,0.000000,0.000000,0.064516,0.032258,0.064516,0.032258,0.000000
Negative_F482,0.047619,0.000000,0.047619,0.000000,0.047619,0.142857,0.000000,0.142857,0.142857,0.095238,0.047619,0.047619,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.047619,0.000000
Negative_F101,0.129032,0.000000,0.000000,0.064516,0.000000,0.096774,0.000000,0.129032,0.161290,0.064516,0.000000,0.032258,0.032258,0.032258,0.064516,0.129032,0.032258,0.000000,0.032258,0.000000
Negative_F1960,0.000000,0.200000,0.033333,0.033333,0.000000,0.100000,0.000000,0.000000,0.066667,0.133333,0.000000,0.033333,0.033333,0.033333,0.033333,0.100000,0.100000,0.066667,0.000000,0.033333
Negative_F2295,0.000000,0.000000,0.000000,0.000000,0.038462,0.038462,0.153846,0.000000,0.038462,0.076923,0.000000,0.000000,0.076923,0.038462,0.230769,0.115385,0.038462,0.038462,0.038462,0.076923
Negative_F968,0.090909,0.000000,0.045455,0.068182,0.090909,0.068182,0.045455,0.022727,0.045455,0.022727,0.000000,0.068182,0.045455,0.045455,0.181818,0.022727,0.022727,0.068182,0.022727,0.022727
Negative_F625,0.000000,0.300000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.050000,0.100000,0.000000,0.100000,0.000000,0.050000,0.100000,0.150000,0.000000,0.000000,0.050000,0.000000
Negative_F242,0.025641,0.153846,0.025641,0.000000,0.102564,0.076923,0.025641,0.051282,0.128205,0.102564,0.000000,0.025641,0.025641,0.000000,0.102564,0.076923,0.025641,0.000000,0.025641,0.025641
Negative_F930,0.025000,0.150000,0.025000,0.000000,0.050000,0.100000,0.000000,0.100000,0.025000,0.025000,0.000000,0.050000,0.100000,0.025000,0.175000,0.025000,0.050000,0.000000,0.025000,0.050000
Negative_F879,0.142857,0.071429,0.071429,0.000000,0.035714,0.071429,0.000000,0.035714,0.178571,0.142857,0.035714,0.035714,0.000000,0.000000,0.035714,0.035714,0.035714,0.071429,0.000000,0.000000
Negative_F2234,0.076923,0.000000,0.038462,0.000000,0.115385,0.076923,0.000000,0.115385,0.076923,0.153846,0.000000,0.038462,0.038462,0.000000,0.115385,0.153846,0.000000,0.000000,0.000000,0.000000
Negative_F1681,0.064516,0.193548,0.032258,0.032258,0.000000,0.064516,0.000000,0.032258,0.064516,0.096774,0.000000,0.032258,0.064516,0.000000,0.000000,0.064516,0.064516,0.129032,0.032258,0.032258
Negative_F1670,0.040000,0.000000,0.040000,0.000000,0.120000,0.160000,0.000000,0.120000,0.200000,0.040000,0.040000,0.000000,0.080000,0.040000,0.000000,0.000000,0.040000,0.080000,0.000000,0.000000
Negative_F1894,0.107692,0.092308,0.046154,0.061538,0.000000,0.046154,0.061538,0.030769,0.076923,0.076923,0.000000,0.046154,0.015385,0.046154,0.123077,0.015385,0.015385,0.107692,0.000000,0.030769
Negative_F2006,0.095238,0.000000,0.047619,0.000000,0.095238,0.190476,0.000000,0.047619,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.047619,0.000000,0.190476,0.000000,0.000000
Negative_F1371,0.137931,0.000000,0.034483,0.000000,0.068966,0.103448,0.000000,0.068966,0.172414,0.068966,0.034483,0.000000,0.068966,0.000000,0.000000,0.068966,0.068966,0.103448,0.000000,0.000000
Negative_F2169,0.028571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057143,0.000000,0.028571,0.028571,0.000000,0.285714,0.028571,0.257143,0.028571,0.028571,0.000000,0.085714,0.142857
Negative_F697,0.000000,0.200000,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000,0.050000,0.000000,0.000000,0.050000,0.050000,0.050000,0.250000,0.000000,0.000000,0.000000,0.100000,0.100000
Negative_F2016,0.053435,0.045802,0.015267,0.007634,0.045802,0.114504,0.000000,0.022901,0.022901,0.076336,0.007634,0.038168,0.145038,0.045802,0.083969,0.068702,0.068702,0.083969,0.007634,0.045802
Negative_F1210,0.162162,0.054054,0.000000,0.027027,0.054054,0.135135,0.027027,0.000000,0.135135,0.162162,0.027027,0.027027,0.000000,0.027027,0.000000,0.054054,0.081081,0.027027,0.000000,0.000000
Negative_F2235,0.045455,0.000000,0.000000,0.045455,0.181818,0.045455,0.045455,0.090909,0.181818,0.136364,0.000000,0.000000,0.045455,0.045455,0.045455,0.045455,0.045455,0.000000,0.000000,0.000000
Negative_F1627,0.000000,0.076923,0.000000,0.000000,0.038462,0.000000,0.000000,0.076923,0.153846,0.115385,0.076923,0.000000,0.038462,0.076923,0.115385,0.000000,0.115385,0.076923,0.000000,0.038462
Negative_F595,0.047619,0.000000,0.000000,0.000000,0.000000,0.142857,0.095238,0.047619,0.000000,0.285714,0.000000,0.000000,0.047619,0.047619,0.000000,0.095238,0.047619,0.142857,0.000000,0.000000
Negative_F2104,0.069767,0.139535,0.000000,0.023256,0.069767,0.139535,0.000000,0.000000,0.023256,0.139535,0.000000,0.000000,0.069767,0.023256,0.023256,0.139535,0.000000,0.069767,0.023256,0.046512
Negative_F1194,0.041667,0.333333,0.000000,0.000000,0.083333,0.166667,0.000000,0.000000,0.000000,0.000000,0.041667,0.041667,0.083333,0.000000,0.125000,0.041667,0.000000,0.041667,0.000000,0.000000
Negative_F1146,0.071429,0.178571,0.000000,0.035714,0.000000,0.071429,0.000000,0.035714,0.035714,0.071429,0.035714,0.107143,0.035714,0.000000,0.035714,0.071429,0.071429,0.035714,0.035714,0.071429
Negative_F1099,0.000000,0.000000,0.033333,0.133333,0.033333,0.133333,0.266667,0.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.033333,0.166667,0.066667,0.000000,0.000000,0.000000,0.066667
Negative_F2196,0.111111,0.055556,0.000000,0.000000,0.055556,0.000000,0.000000,0.000000,0.055556,0.055556,0.000000,0.055556,0.000000,0.000000,0.222222,0.166667,0.000000,0.055556,0.166667,0.000000
Negative_F463,0.121212,0.060606,0.030303,0.000000,0.030303,0.060606,0.000000,0.000000,0.121212,0.212121,0.000000,0.090909,0.000000,0.000000,0.000000,0.151515,0.060606,0.060606,0.000000,0.000000
Negative_F2112,0.000000,0.125000,0.000000,0.000000,0.125000,0.062500,0.000000,0.125000,0.062500,0.125000,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.062500,0.062500,0.000000,0.000000
Negative_F1572,0.105263,0.105263,0.000000,0.000000,0.052632,0.105263,0.000000,0.000000,0.105263,0.052632,0.105263,0.000000,0.052632,0.000000,0.105263,0.052632,0.000000,0.052632,0.052632,0.052632
Negative_F166,0.058824,0.147059,0.000000,0.000000,0.000000,0.088235,0.058824,0.088235,0.088235,0.058824,0.058824,0.029412,0.029412,0.000000,0.000000,0.117647,0.147059,0.029412,0.000000,0.000000
Negative_F2038,0.000000,0.000000,0.103448,0.034483,0.137931,0.034483,0.000000,0.137931,0.068966,0.068966,0.000000,0.068966,0.000000,0.000000,0.310345,0.034483,0.000000,0.000000,0.000000,0.000000
Negative_F847,0.000000,0.000000,0.000000,0.000000,0.000000,0.058824,0.058824,0.058824,0.000000,0.058824,0.000000,0.058824,0.411765,0.000000,0.176471,0.000000,0.000000,0.058824,0.000000,0.058824
Negative_F1094,0.034483,0.103448,0.051724,0.051724,0.017241,0.086207,0.103448,0.000000,0.137931,0.051724,0.000000,0.068966,0.017241,0.017241,0.034483,0.068966,0.051724,0.068966,0.000000,0.034483
Negative_F1397,0.146341,0.048780,0.000000,0.000000,0.048780,0.243902,0.000000,0.024390,0.073171,0.048780,0.024390,0.024390,0.024390,0.000000,0.000000,0.048780,0.048780,0.073171,0.048780,0.073171
Negative_F2448,0.105263,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.157895,0.052632,0.157895,0.000000,0.052632,0.052632,0.000000,0.000000,0.157895,0.000000,0.052632,0.000000,0.000000
Negative_F1339,0.029412,0.029412,0.147059,0.235294,0.000000,0.029412,0.000000,0.058824,0.088235,0.058824,0.029412,0.029412,0.029412,0.000000,0.117647,0.029412,0.000000,0.088235,0.000000,0.000000
Negative_F1344,0.000000,0.000000,0.000000,0.000000,0.000000,0.083333,0.083333,0.083333,0.250000,0.250000,0.083333,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000
Negative_F685,0.095238,0.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F1716,0.000000,0.000000,0.000000,0.000000,0.132075,0.471698,0.113208,0.018868,0.000000,0.018868,0.000000,0.018868,0.018868,0.000000,0.113208,0.056604,0.000000,0.000000,0.000000,0.037736
Negative_F2340,0.000000,0.000000,0.000000,0.000000,0.181818,0.090909,0.000000,0.181818,0.181818,0.090909,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.181818,0.000000,0.000000
Negative_F1366,0.214286,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.071429,0.214286,0.000000,0.071429,0.000000,0.000000,0.071429,0.000000,0.142857,0.000000,0.071429,0.000000
Negative_F820,0.068182,0.045455,0.022727,0.045455,0.000000,0.136364,0.022727,0.068182,0.090909,0.022727,0.000000,0.113636,0.045455,0.022727,0.045455,0.000000,0.022727,0.068182,0.090909,0.068182
Negative_F297,0.146341,0.000000,0.024390,0.000000,0.048780,0.121951,0.048780,0.121951,0.195122,0.024390,0.000000,0.024390,0.048780,0.000000,0.048780,0.024390,0.048780,0.048780,0.000000,0.024390
Negative_F2165,0.093023,0.000000,0.023256,0.023256,0.023256,0.116279,0.023256,0.093023,0.069767,0.069767,0.046512,0.023256,0.023256,0.046512,0.069767,0.023256,0.023256,0.046512,0.116279,0.046512
