ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F524,0.000000,0.130435,0.000000,0.000000,0.043478,0.086957,0.000000,0.000000,0.086957,0.086957,0.000000,0.000000,0.043478,0.000000,0.043478,0.086957,0.173913,0.130435,0.043478,0.043478
Negative_F528,0.023256,0.023256,0.000000,0.023256,0.023256,0.116279,0.000000,0.093023,0.209302,0.046512,0.000000,0.000000,0.046512,0.046512,0.186047,0.000000,0.046512,0.023256,0.046512,0.046512
Negative_F534,0.107143,0.071429,0.071429,0.000000,0.000000,0.107143,0.000000,0.071429,0.178571,0.107143,0.035714,0.000000,0.000000,0.000000,0.000000,0.035714,0.107143,0.107143,0.000000,0.000000
Negative_F539,0.081081,0.000000,0.027027,0.000000,0.054054,0.108108,0.054054,0.000000,0.135135,0.054054,0.000000,0.081081,0.000000,0.000000,0.162162,0.000000,0.027027,0.108108,0.054054,0.054054
Negative_F540,0.066667,0.000000,0.000000,0.000000,0.033333,0.200000,0.033333,0.066667,0.166667,0.066667,0.000000,0.033333,0.000000,0.000000,0.100000,0.000000,0.000000,0.133333,0.066667,0.033333
Negative_F542,0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.153846,0.076923,0.384615,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F543,0.000000,0.000000,0.076923,0.000000,0.076923,0.076923,0.000000,0.230769,0.076923,0.153846,0.000000,0.076923,0.000000,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000,0.000000
Negative_F581,0.023810,0.000000,0.047619,0.047619,0.047619,0.000000,0.023810,0.142857,0.023810,0.047619,0.000000,0.000000,0.261905,0.023810,0.119048,0.071429,0.047619,0.023810,0.023810,0.023810
Negative_F593,0.170732,0.024390,0.000000,0.048780,0.024390,0.158537,0.012195,0.097561,0.109756,0.121951,0.000000,0.036585,0.012195,0.024390,0.000000,0.024390,0.048780,0.024390,0.036585,0.024390
Negative_F599,0.081081,0.000000,0.054054,0.027027,0.135135,0.135135,0.000000,0.054054,0.243243,0.054054,0.000000,0.027027,0.000000,0.027027,0.027027,0.081081,0.000000,0.054054,0.000000,0.000000
Negative_F622,0.161290,0.048387,0.000000,0.048387,0.032258,0.241935,0.016129,0.016129,0.064516,0.016129,0.016129,0.064516,0.016129,0.000000,0.032258,0.064516,0.016129,0.064516,0.048387,0.032258
Negative_F640,0.129032,0.064516,0.064516,0.032258,0.000000,0.129032,0.000000,0.096774,0.193548,0.193548,0.000000,0.000000,0.032258,0.000000,0.000000,0.000000,0.064516,0.000000,0.000000,0.000000
Negative_F650,0.085106,0.085106,0.021277,0.000000,0.021277,0.191489,0.021277,0.063830,0.106383,0.021277,0.021277,0.042553,0.021277,0.000000,0.000000,0.042553,0.127660,0.042553,0.021277,0.063830
Negative_F652,0.023256,0.093023,0.046512,0.000000,0.000000,0.232558,0.000000,0.069767,0.116279,0.023256,0.000000,0.046512,0.023256,0.046512,0.000000,0.023256,0.046512,0.093023,0.046512,0.069767
Negative_F657,0.027027,0.054054,0.054054,0.054054,0.000000,0.081081,0.027027,0.054054,0.108108,0.054054,0.000000,0.081081,0.027027,0.000000,0.000000,0.108108,0.081081,0.081081,0.054054,0.054054
Negative_F659,0.054054,0.108108,0.000000,0.000000,0.054054,0.162162,0.081081,0.000000,0.081081,0.027027,0.000000,0.081081,0.000000,0.027027,0.000000,0.135135,0.027027,0.081081,0.027027,0.054054
Negative_F661,0.113636,0.045455,0.000000,0.045455,0.000000,0.181818,0.022727,0.068182,0.045455,0.022727,0.022727,0.113636,0.000000,0.000000,0.022727,0.090909,0.022727,0.068182,0.068182,0.045455
Negative_F674,0.029412,0.058824,0.029412,0.000000,0.088235,0.058824,0.029412,0.088235,0.117647,0.205882,0.000000,0.058824,0.058824,0.000000,0.000000,0.000000,0.088235,0.058824,0.029412,0.000000
Negative_F677,0.142857,0.000000,0.000000,0.000000,0.047619,0.142857,0.000000,0.142857,0.142857,0.238095,0.000000,0.000000,0.047619,0.047619,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000
Negative_F709,0.200000,0.000000,0.042857,0.000000,0.028571,0.085714,0.000000,0.157143,0.071429,0.057143,0.000000,0.028571,0.000000,0.014286,0.014286,0.100000,0.057143,0.100000,0.014286,0.028571
Negative_F734,0.000000,0.120000,0.000000,0.040000,0.120000,0.080000,0.080000,0.080000,0.000000,0.000000,0.040000,0.040000,0.040000,0.040000,0.000000,0.160000,0.080000,0.080000,0.000000,0.000000
Negative_F781,0.117647,0.000000,0.000000,0.000000,0.000000,0.235294,0.000000,0.058824,0.058824,0.294118,0.000000,0.058824,0.000000,0.000000,0.058824,0.058824,0.000000,0.058824,0.000000,0.000000
Negative_F796,0.269231,0.000000,0.000000,0.000000,0.038462,0.115385,0.038462,0.038462,0.076923,0.153846,0.038462,0.076923,0.000000,0.000000,0.000000,0.000000,0.038462,0.000000,0.038462,0.076923
Negative_F797,0.046154,0.153846,0.000000,0.030769,0.030769,0.153846,0.015385,0.030769,0.000000,0.015385,0.000000,0.015385,0.076923,0.123077,0.169231,0.046154,0.030769,0.046154,0.000000,0.015385
Negative_F799,0.105263,0.000000,0.026316,0.026316,0.026316,0.131579,0.026316,0.131579,0.157895,0.026316,0.026316,0.026316,0.026316,0.078947,0.026316,0.000000,0.026316,0.078947,0.026316,0.026316
Negative_F806,0.150000,0.000000,0.000000,0.016667,0.016667,0.150000,0.000000,0.133333,0.083333,0.100000,0.000000,0.016667,0.000000,0.050000,0.000000,0.066667,0.066667,0.133333,0.000000,0.016667
Negative_F808,0.186441,0.033898,0.033898,0.000000,0.033898,0.305085,0.016949,0.084746,0.050847,0.084746,0.000000,0.016949,0.016949,0.000000,0.000000,0.050847,0.016949,0.050847,0.000000,0.016949
Negative_F821,0.150943,0.037736,0.018868,0.018868,0.018868,0.150943,0.018868,0.037736,0.075472,0.094340,0.018868,0.150943,0.075472,0.000000,0.037736,0.037736,0.000000,0.018868,0.018868,0.018868
Negative_F827,0.083333,0.111111,0.055556,0.000000,0.027778,0.083333,0.000000,0.055556,0.000000,0.083333,0.000000,0.111111,0.083333,0.027778,0.000000,0.111111,0.055556,0.111111,0.000000,0.000000
Negative_F833,0.071429,0.047619,0.023810,0.000000,0.000000,0.166667,0.071429,0.071429,0.095238,0.000000,0.000000,0.047619,0.023810,0.047619,0.023810,0.023810,0.071429,0.071429,0.071429,0.071429
Negative_F837,0.000000,0.111111,0.037037,0.000000,0.111111,0.037037,0.074074,0.037037,0.111111,0.000000,0.037037,0.037037,0.037037,0.037037,0.000000,0.148148,0.074074,0.111111,0.000000,0.000000
Negative_F846,0.021505,0.000000,0.043011,0.053763,0.075269,0.193548,0.010753,0.064516,0.075269,0.032258,0.010753,0.043011,0.053763,0.064516,0.086022,0.064516,0.021505,0.032258,0.000000,0.053763
Negative_F856,0.116883,0.000000,0.038961,0.012987,0.038961,0.194805,0.012987,0.077922,0.012987,0.038961,0.012987,0.012987,0.038961,0.025974,0.012987,0.233766,0.064935,0.025974,0.012987,0.012987
Negative_F857,0.233333,0.000000,0.000000,0.000000,0.000000,0.283333,0.000000,0.050000,0.000000,0.050000,0.000000,0.016667,0.050000,0.000000,0.000000,0.150000,0.066667,0.100000,0.000000,0.000000
Negative_F862,0.125000,0.000000,0.062500,0.000000,0.062500,0.125000,0.062500,0.125000,0.125000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.062500,0.000000,0.000000
Negative_F867,0.000000,0.000000,0.000000,0.000000,0.047619,0.142857,0.095238,0.142857,0.047619,0.190476,0.000000,0.000000,0.142857,0.000000,0.000000,0.095238,0.000000,0.095238,0.000000,0.000000
Negative_F882,0.062500,0.000000,0.000000,0.062500,0.000000,0.125000,0.000000,0.125000,0.062500,0.312500,0.000000,0.062500,0.000000,0.000000,0.000000,0.062500,0.062500,0.062500,0.000000,0.000000
Negative_F933,0.021277,0.127660,0.021277,0.000000,0.042553,0.127660,0.000000,0.127660,0.000000,0.021277,0.000000,0.063830,0.106383,0.021277,0.148936,0.042553,0.042553,0.000000,0.042553,0.042553
Negative_F952,0.018182,0.018182,0.036364,0.090909,0.000000,0.254545,0.018182,0.000000,0.000000,0.000000,0.018182,0.036364,0.054545,0.072727,0.145455,0.090909,0.000000,0.036364,0.000000,0.109091
Negative_F963,0.116279,0.139535,0.023256,0.000000,0.046512,0.093023,0.069767,0.023256,0.069767,0.069767,0.000000,0.046512,0.023256,0.000000,0.116279,0.046512,0.069767,0.023256,0.023256,0.000000
Negative_F973,0.000000,0.166667,0.000000,0.027778,0.000000,0.083333,0.027778,0.027778,0.194444,0.055556,0.000000,0.027778,0.111111,0.027778,0.055556,0.000000,0.055556,0.083333,0.000000,0.055556
Negative_F979,0.000000,0.000000,0.000000,0.058824,0.058824,0.117647,0.000000,0.117647,0.000000,0.058824,0.000000,0.000000,0.235294,0.058824,0.058824,0.000000,0.000000,0.176471,0.000000,0.058824
Negative_F982,0.120000,0.000000,0.080000,0.040000,0.000000,0.120000,0.040000,0.040000,0.160000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.120000,0.000000,0.000000
Negative_F986,0.034483,0.000000,0.068966,0.034483,0.034483,0.172414,0.241379,0.068966,0.137931,0.000000,0.034483,0.000000,0.000000,0.068966,0.034483,0.034483,0.000000,0.034483,0.000000,0.000000
Negative_F995,0.065217,0.043478,0.043478,0.043478,0.065217,0.195652,0.000000,0.152174,0.173913,0.021739,0.021739,0.043478,0.000000,0.000000,0.021739,0.021739,0.021739,0.065217,0.000000,0.000000
Negative_F998,0.166667,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.125000,0.083333,0.000000,0.000000,0.083333,0.000000,0.041667,0.041667,0.041667,0.166667,0.000000,0.000000
Negative_F1000,0.200000,0.066667,0.033333,0.066667,0.000000,0.066667,0.000000,0.033333,0.233333,0.133333,0.000000,0.000000,0.000000,0.033333,0.000000,0.000000,0.066667,0.066667,0.000000,0.000000
Negative_F1003,0.121212,0.060606,0.060606,0.000000,0.060606,0.090909,0.000000,0.060606,0.151515,0.090909,0.030303,0.030303,0.000000,0.000000,0.000000,0.121212,0.060606,0.060606,0.000000,0.000000
Negative_F1016,0.300000,0.000000,0.000000,0.000000,0.100000,0.050000,0.050000,0.150000,0.050000,0.100000,0.000000,0.050000,0.050000,0.000000,0.000000,0.050000,0.000000,0.050000,0.000000,0.000000
Negative_F1021,0.173913,0.000000,0.043478,0.000000,0.043478,0.173913,0.043478,0.086957,0.130435,0.130435,0.000000,0.043478,0.000000,0.000000,0.000000,0.043478,0.000000,0.086957,0.000000,0.000000
Negative_F1037,0.038462,0.038462,0.057692,0.000000,0.076923,0.076923,0.019231,0.038462,0.076923,0.038462,0.019231,0.057692,0.038462,0.115385,0.076923,0.076923,0.057692,0.038462,0.000000,0.057692
Negative_F1052,0.015625,0.093750,0.015625,0.046875,0.031250,0.078125,0.031250,0.046875,0.062500,0.046875,0.015625,0.062500,0.062500,0.062500,0.078125,0.062500,0.062500,0.031250,0.031250,0.062500
Negative_F1053,0.000000,0.113208,0.018868,0.056604,0.075472,0.075472,0.037736,0.094340,0.113208,0.056604,0.037736,0.037736,0.018868,0.037736,0.056604,0.000000,0.037736,0.075472,0.018868,0.037736
Negative_F1054,0.100000,0.150000,0.050000,0.025000,0.050000,0.100000,0.050000,0.025000,0.125000,0.050000,0.000000,0.050000,0.000000,0.000000,0.075000,0.100000,0.025000,0.025000,0.000000,0.000000
Negative_F1074,0.049383,0.074074,0.086420,0.061728,0.037037,0.037037,0.024691,0.074074,0.074074,0.148148,0.012346,0.012346,0.049383,0.074074,0.037037,0.012346,0.037037,0.074074,0.000000,0.024691
Negative_F1082,0.218182,0.109091,0.036364,0.000000,0.090909,0.109091,0.018182,0.000000,0.018182,0.090909,0.000000,0.036364,0.072727,0.036364,0.036364,0.072727,0.036364,0.018182,0.000000,0.000000
Negative_F1090,0.081395,0.000000,0.116279,0.093023,0.011628,0.046512,0.116279,0.023256,0.093023,0.139535,0.000000,0.000000,0.034884,0.034884,0.058140,0.023256,0.058140,0.034884,0.000000,0.034884
Negative_F1106,0.066667,0.033333,0.000000,0.000000,0.033333,0.200000,0.066667,0.033333,0.033333,0.066667,0.000000,0.066667,0.000000,0.033333,0.066667,0.100000,0.033333,0.133333,0.033333,0.000000
Negative_F1108,0.033708,0.134831,0.056180,0.022472,0.044944,0.056180,0.056180,0.022472,0.078652,0.022472,0.000000,0.022472,0.112360,0.011236,0.089888,0.056180,0.044944,0.067416,0.011236,0.056180
Negative_F1109,0.000000,0.142857,0.000000,0.000000,0.142857,0.071429,0.000000,0.071429,0.142857,0.214286,0.071429,0.000000,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F1131,0.114583,0.020833,0.062500,0.010417,0.031250,0.093750,0.020833,0.010417,0.041667,0.041667,0.000000,0.062500,0.052083,0.052083,0.052083,0.052083,0.083333,0.114583,0.031250,0.052083
Negative_F1153,0.136364,0.090909,0.000000,0.000000,0.045455,0.045455,0.000000,0.090909,0.000000,0.045455,0.000000,0.000000,0.090909,0.090909,0.000000,0.045455,0.181818,0.136364,0.000000,0.000000
Negative_F1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541667,0.000000,0.000000,0.333333,0.125000,0.000000
Negative_F1166,0.024390,0.097561,0.000000,0.024390,0.000000,0.097561,0.073171,0.073171,0.048780,0.024390,0.048780,0.048780,0.073171,0.048780,0.048780,0.097561,0.073171,0.000000,0.024390,0.073171
Negative_F1167,0.000000,0.142857,0.000000,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.285714,0.285714,0.000000,0.000000,0.000000
Negative_F1172,0.278689,0.000000,0.032787,0.000000,0.000000,0.114754,0.032787,0.065574,0.049180,0.114754,0.000000,0.016393,0.049180,0.016393,0.016393,0.016393,0.032787,0.098361,0.065574,0.000000
Negative_F1213,0.093750,0.062500,0.062500,0.031250,0.031250,0.125000,0.031250,0.031250,0.156250,0.125000,0.062500,0.031250,0.000000,0.000000,0.000000,0.000000,0.062500,0.093750,0.000000,0.000000
Negative_F1217,0.052632,0.000000,0.052632,0.000000,0.157895,0.157895,0.000000,0.052632,0.000000,0.000000,0.000000,0.052632,0.105263,0.052632,0.105263,0.052632,0.105263,0.052632,0.000000,0.000000
Negative_F1219,0.000000,0.000000,0.000000,0.000000,0.076923,0.076923,0.000000,0.153846,0.076923,0.384615,0.000000,0.076923,0.076923,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000
Negative_F1221,0.000000,0.000000,0.000000,0.050000,0.000000,0.150000,0.050000,0.050000,0.050000,0.050000,0.000000,0.050000,0.100000,0.050000,0.050000,0.100000,0.000000,0.150000,0.050000,0.050000
Negative_F1222,0.185185,0.000000,0.000000,0.037037,0.000000,0.222222,0.037037,0.074074,0.111111,0.185185,0.000000,0.000000,0.000000,0.000000,0.037037,0.000000,0.074074,0.000000,0.000000,0.037037
Negative_F1226,0.000000,0.000000,0.000000,0.000000,0.076923,0.230769,0.000000,0.153846,0.000000,0.307692,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000
Negative_F1227,0.000000,0.125000,0.000000,0.000000,0.187500,0.062500,0.000000,0.062500,0.125000,0.062500,0.000000,0.000000,0.187500,0.000000,0.125000,0.062500,0.000000,0.000000,0.000000,0.000000
Negative_F1228,0.000000,0.125000,0.000000,0.000000,0.125000,0.000000,0.062500,0.000000,0.187500,0.062500,0.062500,0.000000,0.125000,0.000000,0.000000,0.125000,0.000000,0.062500,0.062500,0.000000
Negative_F1232,0.170213,0.000000,0.042553,0.000000,0.021277,0.085106,0.000000,0.106383,0.106383,0.042553,0.000000,0.085106,0.021277,0.042553,0.021277,0.148936,0.021277,0.042553,0.042553,0.000000
Negative_F1244,0.142857,0.000000,0.071429,0.071429,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.214286,0.000000,0.000000,0.214286,0.000000,0.000000,0.000000,0.071429
Negative_F1245,0.100000,0.000000,0.050000,0.050000,0.150000,0.050000,0.000000,0.000000,0.000000,0.050000,0.050000,0.050000,0.200000,0.000000,0.000000,0.150000,0.000000,0.050000,0.000000,0.050000
Negative_F1249,0.058824,0.117647,0.000000,0.000000,0.000000,0.058824,0.000000,0.117647,0.176471,0.235294,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824,0.117647,0.000000,0.000000
Negative_F1251,0.033333,0.200000,0.000000,0.033333,0.033333,0.133333,0.000000,0.133333,0.066667,0.000000,0.000000,0.033333,0.066667,0.000000,0.033333,0.100000,0.033333,0.066667,0.000000,0.033333
Negative_F1267,0.052632,0.078947,0.026316,0.078947,0.026316,0.131579,0.039474,0.078947,0.157895,0.039474,0.026316,0.065789,0.013158,0.039474,0.000000,0.026316,0.052632,0.039474,0.013158,0.013158
Negative_F1274,0.027778,0.000000,0.055556,0.027778,0.055556,0.083333,0.000000,0.055556,0.166667,0.111111,0.000000,0.055556,0.055556,0.027778,0.138889,0.027778,0.055556,0.027778,0.027778,0.000000
Negative_F1278,0.100000,0.066667,0.000000,0.000000,0.066667,0.033333,0.033333,0.033333,0.166667,0.133333,0.033333,0.000000,0.033333,0.066667,0.133333,0.033333,0.000000,0.033333,0.033333,0.000000
Negative_F1323,0.151515,0.060606,0.030303,0.030303,0.030303,0.090909,0.000000,0.060606,0.151515,0.151515,0.000000,0.000000,0.000000,0.030303,0.000000,0.090909,0.121212,0.000000,0.000000,0.000000
Negative_F1325,0.142857,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.357143,0.000000,0.071429,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F1328,0.185185,0.000000,0.000000,0.000000,0.074074,0.222222,0.000000,0.037037,0.111111,0.148148,0.000000,0.037037,0.037037,0.074074,0.000000,0.037037,0.000000,0.037037,0.000000,0.000000
Negative_F1350,0.052632,0.157895,0.000000,0.000000,0.000000,0.105263,0.052632,0.105263,0.105263,0.052632,0.000000,0.105263,0.000000,0.000000,0.052632,0.052632,0.052632,0.052632,0.052632,0.000000
Negative_F1362,0.080000,0.020000,0.020000,0.020000,0.040000,0.160000,0.040000,0.020000,0.040000,0.040000,0.020000,0.080000,0.040000,0.020000,0.040000,0.060000,0.060000,0.120000,0.020000,0.060000
Negative_F1413,0.125000,0.000000,0.000000,0.000000,0.062500,0.125000,0.062500,0.125000,0.062500,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000
Negative_F1419,0.062500,0.000000,0.000000,0.000000,0.000000,0.125000,0.062500,0.187500,0.000000,0.312500,0.000000,0.000000,0.062500,0.000000,0.000000,0.125000,0.000000,0.062500,0.000000,0.000000
Negative_F1425,0.000000,0.135593,0.067797,0.033898,0.016949,0.101695,0.067797,0.016949,0.084746,0.067797,0.000000,0.033898,0.050847,0.016949,0.067797,0.084746,0.050847,0.033898,0.033898,0.033898
Negative_F1428,0.083333,0.083333,0.041667,0.000000,0.083333,0.083333,0.041667,0.041667,0.125000,0.083333,0.000000,0.041667,0.125000,0.000000,0.041667,0.000000,0.083333,0.000000,0.041667,0.000000
Negative_F1490,0.000000,0.000000,0.033333,0.000000,0.000000,0.716667,0.000000,0.000000,0.025000,0.050000,0.000000,0.000000,0.000000,0.016667,0.050000,0.000000,0.000000,0.025000,0.000000,0.083333
Negative_F1517,0.090909,0.000000,0.000000,0.000000,0.045455,0.136364,0.227273,0.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909,0.045455,0.000000,0.045455,0.045455,0.000000
Negative_F1522,0.064516,0.064516,0.064516,0.032258,0.064516,0.129032,0.000000,0.096774,0.161290,0.129032,0.000000,0.064516,0.064516,0.000000,0.000000,0.000000,0.032258,0.032258,0.000000,0.000000
Negative_F1526,0.049505,0.019802,0.029703,0.029703,0.069307,0.069307,0.029703,0.059406,0.079208,0.069307,0.000000,0.029703,0.019802,0.079208,0.069307,0.099010,0.079208,0.039604,0.049505,0.029703
Negative_F1527,0.060000,0.120000,0.000000,0.020000,0.100000,0.160000,0.060000,0.060000,0.000000,0.080000,0.000000,0.020000,0.020000,0.040000,0.120000,0.060000,0.020000,0.040000,0.020000,0.000000
Negative_F1545,0.080000,0.160000,0.080000,0.000000,0.080000,0.080000,0.040000,0.000000,0.040000,0.000000,0.000000,0.000000,0.120000,0.040000,0.040000,0.000000,0.080000,0.080000,0.000000,0.080000
Negative_F1558,0.080000,0.000000,0.000000,0.040000,0.040000,0.040000,0.040000,0.000000,0.080000,0.040000,0.000000,0.000000,0.120000,0.040000,0.160000,0.120000,0.120000,0.040000,0.040000,0.000000
Negative_F1583,0.142857,0.000000,0.000000,0.000000,0.095238,0.047619,0.000000,0.000000,0.190476,0.238095,0.000000,0.142857,0.000000,0.000000,0.047619,0.047619,0.047619,0.000000,0.000000,0.000000
Negative_F1591,0.000000,0.157895,0.000000,0.052632,0.131579,0.105263,0.026316,0.000000,0.052632,0.078947,0.026316,0.000000,0.078947,0.026316,0.026316,0.078947,0.052632,0.078947,0.026316,0.000000
Negative_F1601,0.052632,0.000000,0.000000,0.000000,0.000000,0.315789,0.000000,0.105263,0.052632,0.052632,0.000000,0.000000,0.000000,0.000000,0.052632,0.210526,0.052632,0.052632,0.000000,0.052632
Negative_F1607,0.105263,0.000000,0.000000,0.000000,0.157895,0.210526,0.157895,0.000000,0.000000,0.157895,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.052632
Negative_F1616,0.132075,0.000000,0.037736,0.000000,0.018868,0.094340,0.000000,0.094340,0.150943,0.113208,0.018868,0.037736,0.000000,0.075472,0.000000,0.037736,0.000000,0.094340,0.075472,0.018868
Negative_F1644,0.121212,0.060606,0.090909,0.000000,0.000000,0.121212,0.000000,0.060606,0.151515,0.151515,0.000000,0.030303,0.000000,0.030303,0.030303,0.030303,0.030303,0.090909,0.000000,0.000000
Negative_F1661,0.121212,0.060606,0.060606,0.000000,0.000000,0.121212,0.000000,0.090909,0.151515,0.181818,0.000000,0.030303,0.000000,0.000000,0.030303,0.060606,0.030303,0.060606,0.000000,0.000000
Negative_F1679,0.125000,0.062500,0.000000,0.000000,0.031250,0.125000,0.031250,0.000000,0.062500,0.000000,0.000000,0.156250,0.062500,0.000000,0.062500,0.093750,0.000000,0.031250,0.031250,0.125000
Negative_F1711,0.045455,0.181818,0.000000,0.000000,0.090909,0.090909,0.045455,0.045455,0.045455,0.045455,0.000000,0.045455,0.045455,0.000000,0.000000,0.181818,0.136364,0.000000,0.000000,0.000000
Negative_F1721,0.062500,0.000000,0.062500,0.000000,0.062500,0.125000,0.000000,0.062500,0.000000,0.187500,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000,0.000000,0.062500,0.000000,0.000000
Negative_F1725,0.103448,0.000000,0.034483,0.000000,0.000000,0.103448,0.000000,0.000000,0.137931,0.172414,0.000000,0.068966,0.034483,0.103448,0.000000,0.034483,0.000000,0.137931,0.034483,0.034483
Negative_F1731,0.055556,0.000000,0.000000,0.000000,0.055556,0.111111,0.000000,0.166667,0.166667,0.166667,0.000000,0.055556,0.055556,0.055556,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000
Negative_F1733,0.071429,0.000000,0.000000,0.071429,0.000000,0.214286,0.000000,0.142857,0.214286,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.000000,0.000000
Negative_F1752,0.086957,0.086957,0.000000,0.000000,0.043478,0.043478,0.000000,0.043478,0.130435,0.217391,0.000000,0.000000,0.043478,0.000000,0.000000,0.086957,0.086957,0.130435,0.000000,0.000000
Negative_F1771,0.062500,0.125000,0.000000,0.000000,0.062500,0.062500,0.062500,0.000000,0.000000,0.125000,0.000000,0.000000,0.125000,0.000000,0.062500,0.062500,0.125000,0.125000,0.000000,0.000000
Negative_F1782,0.094737,0.021053,0.052632,0.052632,0.042105,0.073684,0.000000,0.063158,0.042105,0.063158,0.021053,0.052632,0.031579,0.031579,0.084211,0.031579,0.105263,0.094737,0.031579,0.010526
Negative_F1815,0.238095,0.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0.047619,0.142857,0.142857,0.047619,0.000000,0.000000,0.000000,0.000000,0.095238,0.000000,0.095238,0.000000,0.000000
Negative_F1822,0.175000,0.000000,0.025000,0.025000,0.000000,0.125000,0.025000,0.075000,0.100000,0.050000,0.000000,0.025000,0.000000,0.100000,0.075000,0.000000,0.075000,0.100000,0.025000,0.000000
Negative_F1825,0.029412,0.176471,0.029412,0.000000,0.029412,0.117647,0.029412,0.029412,0.029412,0.029412,0.000000,0.000000,0.029412,0.000000,0.147059,0.117647,0.058824,0.088235,0.000000,0.058824
Negative_F1827,0.042553,0.000000,0.021277,0.063830,0.021277,0.085106,0.148936,0.042553,0.212766,0.021277,0.000000,0.042553,0.000000,0.000000,0.021277,0.063830,0.042553,0.170213,0.000000,0.000000
Negative_F1833,0.020408,0.163265,0.040816,0.081633,0.020408,0.163265,0.040816,0.020408,0.040816,0.020408,0.000000,0.061224,0.020408,0.061224,0.081633,0.040816,0.040816,0.020408,0.000000,0.061224
Negative_F1834,0.040000,0.000000,0.040000,0.080000,0.160000,0.000000,0.040000,0.000000,0.240000,0.040000,0.000000,0.040000,0.000000,0.000000,0.040000,0.080000,0.120000,0.040000,0.040000,0.000000
Negative_F1837,0.105263,0.105263,0.105263,0.052632,0.105263,0.105263,0.000000,0.105263,0.105263,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.052632
Negative_F1846,0.040000,0.120000,0.040000,0.100000,0.020000,0.040000,0.040000,0.080000,0.040000,0.040000,0.000000,0.040000,0.020000,0.020000,0.000000,0.060000,0.100000,0.080000,0.020000,0.100000
Negative_F1847,0.136364,0.136364,0.045455,0.045455,0.068182,0.113636,0.022727,0.045455,0.022727,0.068182,0.022727,0.022727,0.045455,0.022727,0.022727,0.068182,0.000000,0.045455,0.022727,0.022727
Negative_F1859,0.033333,0.000000,0.033333,0.000000,0.133333,0.233333,0.000000,0.033333,0.066667,0.033333,0.000000,0.066667,0.000000,0.000000,0.166667,0.000000,0.066667,0.033333,0.033333,0.066667
Negative_F1861,0.032787,0.131148,0.049180,0.032787,0.049180,0.098361,0.016393,0.049180,0.098361,0.049180,0.000000,0.081967,0.032787,0.000000,0.016393,0.081967,0.049180,0.016393,0.049180,0.065574
Negative_F1873,0.064815,0.092593,0.037037,0.055556,0.046296,0.083333,0.037037,0.009259,0.185185,0.074074,0.000000,0.055556,0.064815,0.027778,0.009259,0.037037,0.055556,0.027778,0.027778,0.009259
Negative_F1905,0.076923,0.115385,0.000000,0.038462,0.019231,0.115385,0.057692,0.057692,0.019231,0.038462,0.000000,0.057692,0.038462,0.038462,0.153846,0.057692,0.038462,0.038462,0.000000,0.038462
Negative_F1909,0.125000,0.000000,0.062500,0.031250,0.031250,0.187500,0.031250,0.125000,0.156250,0.062500,0.031250,0.062500,0.000000,0.031250,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000
