ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F101,31.000000,4.242892,10.564708,0.161290,0.064516,0.000000,0.000000,0.064516,-0.558065,0.354839,0.032258,1.859677
Negative_F1960,30.000000,0.405727,7.769515,0.066667,0.033333,0.000000,0.033333,0.033333,0.123333,0.233333,0.033333,1.117333
Negative_F2295,26.000000,6.696291,11.999968,0.038462,0.230769,0.153846,0.000000,0.000000,-1.646154,0.269231,0.153846,4.314231
Negative_F968,44.000000,4.627243,11.232149,0.045455,0.181818,0.045455,0.045455,0.068182,-1.227273,0.340909,0.136364,3.829318
Negative_F625,20.000000,2.444503,8.702797,0.050000,0.100000,0.050000,0.000000,0.000000,-0.385000,0.150000,0.050000,2.414000
Negative_F242,39.000000,7.432372,9.696319,0.128205,0.102564,0.025641,0.025641,0.000000,-0.092308,0.333333,0.153846,1.648205
Negative_F930,40.000000,6.403187,9.690968,0.025000,0.175000,0.000000,0.025000,0.000000,-0.472500,0.275000,0.125000,2.505250
Negative_F879,28.000000,3.496786,9.594137,0.178571,0.035714,0.000000,0.071429,0.000000,0.292857,0.464286,0.035714,0.822500
Negative_F2234,26.000000,3.552813,11.723012,0.076923,0.115385,0.000000,0.038462,0.000000,0.261538,0.461538,0.115385,1.382308
Negative_F1681,31.000000,-0.595517,6.028707,0.064516,0.000000,0.000000,0.032258,0.032258,0.767742,0.387097,0.064516,-0.193548
Negative_F1670,25.000000,3.545371,10.176866,0.200000,0.000000,0.000000,0.040000,0.000000,0.232000,0.440000,0.120000,-0.001600
Negative_F1894,65.000000,5.545021,9.270247,0.076923,0.123077,0.061538,0.046154,0.061538,-0.549231,0.353846,0.030769,2.708462
Negative_F2006,21.000000,1.550383,9.703024,0.142857,0.000000,0.000000,0.047619,0.000000,1.157143,0.571429,0.095238,-0.971905
Negative_F1371,29.000000,3.545371,10.176866,0.172414,0.000000,0.000000,0.034483,0.000000,0.465517,0.482759,0.068966,-0.060690
Negative_F2169,35.000000,8.544699,11.719143,0.000000,0.257143,0.000000,0.000000,0.000000,-1.548571,0.371429,0.228571,3.445143
Negative_F697,20.000000,5.451797,9.930984,0.050000,0.250000,0.000000,0.000000,0.000000,-1.530000,0.200000,0.200000,4.000500
Negative_F2016,131.000000,10.117055,9.990488,0.022901,0.083969,0.000000,0.015267,0.007634,-0.189313,0.343511,0.099237,1.226107
Negative_F1210,37.000000,3.533665,9.595426,0.135135,0.000000,0.027027,0.000000,0.027027,0.308108,0.432432,0.054054,0.160000
Negative_F2235,22.000000,3.587245,10.461623,0.181818,0.045455,0.045455,0.000000,0.045455,-0.018182,0.454545,0.181818,0.946818
Negative_F1627,26.000000,6.495843,10.572702,0.153846,0.115385,0.000000,0.000000,0.000000,-0.026923,0.423077,0.076923,1.652692
Negative_F595,21.000000,-0.369294,6.917726,0.000000,0.000000,0.095238,0.000000,0.000000,1.271429,0.523810,0.000000,-1.283810
Negative_F2104,43.000000,0.369709,7.744392,0.023256,0.023256,0.000000,0.000000,0.023256,0.774419,0.418605,0.139535,-0.422326
Negative_F1194,24.000000,2.057126,8.529635,0.000000,0.125000,0.000000,0.000000,0.000000,0.454167,0.208333,0.083333,1.110000
Negative_F1146,28.000000,0.428515,7.815518,0.035714,0.035714,0.000000,0.000000,0.035714,0.107143,0.357143,0.107143,0.858571
Negative_F1099,30.000000,1.845246,9.520127,0.066667,0.166667,0.266667,0.033333,0.133333,-2.663333,0.100000,0.100000,5.494000
Negative_F2196,18.000000,4.580693,11.999968,0.055556,0.222222,0.000000,0.000000,0.000000,-0.755556,0.444444,0.222222,3.235556
Negative_F463,33.000000,2.498870,9.307704,0.121212,0.000000,0.000000,0.030303,0.000000,0.430303,0.424242,0.030303,0.478788
Negative_F2112,16.000000,2.505890,9.695868,0.062500,0.125000,0.000000,0.000000,0.000000,0.887500,0.437500,0.125000,0.298750
Negative_F1572,19.000000,3.500879,9.847497,0.105263,0.105263,0.000000,0.000000,0.000000,0.052632,0.473684,0.157895,0.918421
Negative_F166,34.000000,2.500672,8.780803,0.088235,0.000000,0.058824,0.000000,0.000000,0.414706,0.294118,0.000000,0.378824
Negative_F2038,29.000000,6.554676,11.907842,0.068966,0.310345,0.000000,0.103448,0.034483,-1.162069,0.344828,0.137931,5.263793
Negative_F847,17.000000,2.591498,11.711343,0.000000,0.176471,0.058824,0.000000,0.000000,-1.211765,0.235294,0.058824,2.434118
Negative_F1094,58.000000,3.609787,8.829671,0.137931,0.034483,0.103448,0.051724,0.051724,-1.031034,0.206897,0.051724,2.630690
Negative_F1397,41.000000,2.144352,9.184182,0.073171,0.000000,0.000000,0.000000,0.000000,0.451220,0.487805,0.170732,-0.659024
Negative_F2448,19.000000,0.591574,8.757208,0.052632,0.000000,0.052632,0.000000,0.000000,1.226316,0.578947,0.105263,-0.896316
Negative_F1339,34.000000,-6.463469,4.385890,0.088235,0.117647,0.000000,0.147059,0.235294,-1.355882,0.264706,0.000000,4.302059
Negative_F1344,12.000000,2.586563,10.302064,0.250000,0.000000,0.083333,0.000000,0.000000,0.066667,0.500000,0.083333,-0.049167
Negative_F685,21.000000,0.607777,9.795020,0.000000,0.047619,0.000000,0.000000,0.000000,-1.185714,0.095238,0.000000,0.359048
Negative_F1716,53.000000,5.772050,11.999968,0.000000,0.113208,0.113208,0.000000,0.000000,-0.724528,0.207547,0.169811,1.516981
Negative_F2340,11.000000,2.552417,11.166263,0.181818,0.090909,0.000000,0.000000,0.000000,1.281818,0.636364,0.181818,-0.338182
Negative_F1366,14.000000,1.605272,11.001030,0.071429,0.071429,0.000000,0.000000,0.000000,0.707143,0.642857,0.142857,0.130714
Negative_F820,44.000000,2.580521,9.145695,0.090909,0.045455,0.022727,0.022727,0.045455,-0.745455,0.386364,0.159091,1.500455
Negative_F297,41.000000,8.608552,10.843018,0.195122,0.048780,0.048780,0.024390,0.000000,-0.273171,0.414634,0.073171,1.182439
Negative_F2165,43.000000,3.310479,10.160943,0.069767,0.069767,0.023256,0.023256,0.023256,-0.151163,0.534884,0.186047,0.739070
Negative_F1270,42.000000,1.517996,8.437316,0.047619,0.023810,0.023810,0.000000,0.023810,0.721429,0.380952,0.142857,-0.372857
Negative_F639,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.195000,0.550000,0.100000,-1.134000
Negative_F116,13.000000,2.554897,11.999968,0.076923,0.153846,0.000000,0.000000,0.000000,-1.069231,0.538462,0.384615,1.069231
Negative_F2281,13.000000,-3.403199,4.527817,0.076923,0.000000,0.076923,0.153846,0.153846,-0.830769,0.384615,0.076923,2.265385
Negative_F170,24.000000,2.547430,10.001383,0.125000,0.000000,0.000000,0.000000,0.000000,0.545833,0.500000,0.041667,-0.310000
Negative_F2175,28.000000,0.555369,8.747731,0.035714,0.035714,0.000000,0.035714,0.000000,-0.750000,0.214286,0.178571,0.309286
Negative_F421,32.000000,0.467672,7.832409,0.062500,0.000000,0.031250,0.000000,0.031250,0.321875,0.281250,0.062500,0.560937
Negative_F1348,16.000000,0.554947,8.750052,0.062500,0.000000,0.000000,0.000000,0.000000,1.787500,0.625000,0.187500,-2.273125
Negative_F428,30.000000,5.591384,10.398444,0.233333,0.000000,0.000000,0.000000,0.033333,-0.466667,0.466667,0.000000,0.685000
Negative_F42,27.000000,1.587683,9.703153,0.111111,0.000000,0.037037,0.000000,0.037037,0.414815,0.481481,0.037037,-0.275556
Negative_F471,13.000000,-0.405921,6.741127,0.000000,0.000000,0.076923,0.000000,0.000000,1.915385,0.692308,0.153846,-2.320769
Negative_F429,18.000000,0.603697,8.239656,0.055556,0.000000,0.111111,0.000000,0.000000,0.672222,0.555556,0.055556,-0.633889
Negative_F803,87.000000,-3.656323,5.435649,0.011494,0.057471,0.034483,0.034483,0.068966,-0.403448,0.379310,0.091954,1.820345
Negative_F811,44.000000,0.541157,8.055147,0.022727,0.022727,0.022727,0.000000,0.022727,0.911364,0.500000,0.045455,-0.607727
Negative_F1675,54.000000,5.581989,9.844790,0.111111,0.037037,0.037037,0.037037,0.000000,-0.646296,0.370370,0.148148,1.575741
Negative_F2174,37.000000,9.480929,11.414144,0.000000,0.270270,0.054054,0.000000,0.000000,-0.521622,0.270270,0.081081,3.573243
Negative_F1603,44.000000,3.384519,8.710920,0.068182,0.090909,0.022727,0.045455,0.022727,-0.690909,0.204545,0.113636,2.449773
Negative_F1043,22.000000,1.451923,8.518095,0.090909,0.000000,0.000000,0.000000,0.000000,0.427273,0.318182,0.136364,0.309091
Negative_F1611,32.000000,3.078334,9.066592,0.093750,0.031250,0.000000,0.000000,0.000000,0.087500,0.250000,0.062500,1.176875
Negative_F2,34.000000,3.547380,10.446795,0.058824,0.058824,0.000000,0.000000,0.000000,-0.911765,0.294118,0.176471,1.198235
Negative_F1622,121.000000,1.541218,8.686551,0.016529,0.057851,0.000000,0.033058,0.024793,-0.438843,0.380165,0.123967,1.766942
Negative_F1308,20.000000,0.525879,8.175316,0.100000,0.000000,0.000000,0.050000,0.000000,0.180000,0.450000,0.100000,0.400500
Negative_F459,26.000000,2.195295,9.302030,0.115385,0.038462,0.000000,0.000000,0.038462,-0.057692,0.423077,0.076923,1.037308
Negative_F2423,27.000000,1.246832,9.700058,0.111111,0.000000,0.000000,0.000000,0.037037,0.222222,0.555556,0.037037,0.162593
Negative_F860,62.000000,0.575830,8.202200,0.096774,0.064516,0.016129,0.016129,0.129032,-1.300000,0.306452,0.129032,2.460645
Negative_F1458,125.000000,10.609440,9.861423,0.056000,0.112000,0.048000,0.048000,0.032000,-0.984000,0.264000,0.080000,2.994640
Negative_F1769,13.000000,3.591498,11.999968,0.076923,0.230769,0.076923,0.000000,0.000000,0.323077,0.615385,0.153846,2.045385
Negative_F333,74.000000,4.312170,10.109110,0.081081,0.067568,0.027027,0.067568,0.013514,-1.316216,0.229730,0.081081,2.661892
Negative_F254,19.000000,1.552863,9.994292,0.105263,0.052632,0.000000,0.052632,0.000000,0.773684,0.526316,0.052632,-0.041053
Negative_F286,21.000000,3.500904,9.850656,0.142857,0.047619,0.000000,0.000000,0.000000,1.080952,0.523810,0.047619,-0.715714
Negative_F1445,23.000000,2.698922,11.166327,0.086957,0.043478,0.173913,0.000000,0.000000,0.430435,0.434783,0.130435,0.383043
Negative_F1417,31.000000,4.550307,11.733971,0.096774,0.096774,0.000000,0.032258,0.000000,0.303226,0.451613,0.064516,1.075806
Negative_F2124,48.000000,5.427194,9.120358,0.062500,0.125000,0.041667,0.020833,0.041667,-0.804167,0.187500,0.062500,2.893333
Negative_F1683,30.000000,2.400716,8.649868,0.133333,0.033333,0.000000,0.033333,0.033333,-0.040000,0.200000,0.033333,1.099000
Negative_F2156,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.525000,0.550000,0.050000,-1.562500
Negative_F1685,51.000000,2.404409,8.647934,0.098039,0.058824,0.019608,0.039216,0.058824,-0.003922,0.352941,0.058824,1.404706
Negative_F1980,29.000000,3.396495,8.886403,0.137931,0.034483,0.000000,0.000000,0.034483,-0.258621,0.206897,0.103448,1.310345
Negative_F1103,48.000000,5.511442,9.337295,0.083333,0.125000,0.062500,0.020833,0.062500,-0.462500,0.270833,0.062500,2.646667
Negative_F287,32.000000,2.545743,9.818551,0.062500,0.093750,0.000000,0.062500,0.000000,-0.668750,0.375000,0.156250,1.585625
Negative_F1190,58.000000,3.468567,8.753404,0.051724,0.103448,0.051724,0.017241,0.068966,-0.593103,0.206897,0.068966,2.684310
Negative_F549,21.000000,2.546046,9.825643,0.190476,0.000000,0.000000,0.000000,0.047619,0.247619,0.476190,0.095238,-0.307143
Negative_F2435,22.000000,1.664801,11.000901,0.045455,0.045455,0.136364,0.000000,0.000000,0.790909,0.454545,0.090909,-0.356364
Negative_F838,26.000000,0.553305,7.969147,0.076923,0.000000,0.076923,0.000000,0.038462,0.111538,0.346154,0.115385,0.715000
Negative_F144,30.000000,1.404383,8.333522,0.000000,0.133333,0.000000,0.033333,0.033333,0.123333,0.400000,0.166667,1.427333
Negative_F1943,18.000000,3.557352,11.999968,0.000000,0.222222,0.000000,0.000000,0.000000,-1.155556,0.444444,0.388889,2.011667
Negative_F1201,37.000000,3.495654,9.514389,0.162162,0.000000,0.000000,0.000000,0.054054,0.356757,0.432432,0.027027,0.258378
Negative_F2227,29.000000,8.618077,11.999968,0.172414,0.137931,0.068966,0.000000,0.000000,-0.596552,0.379310,0.137931,2.374483
Negative_F1747,55.000000,6.076687,9.382874,0.109091,0.072727,0.018182,0.054545,0.000000,-0.429091,0.345455,0.145455,1.613455
Negative_F245,12.000000,0.545047,8.081644,0.000000,0.083333,0.083333,0.000000,0.000000,1.308333,0.500000,0.083333,-0.547500
Negative_F2007,23.000000,0.626141,8.605449,0.086957,0.000000,0.086957,0.043478,0.000000,0.739130,0.521739,0.043478,-0.273478
Negative_F1935,35.000000,4.583068,10.565030,0.142857,0.057143,0.028571,0.028571,0.028571,0.005714,0.400000,0.028571,0.940000
Negative_F604,24.000000,1.701428,11.000901,0.041667,0.041667,0.166667,0.000000,0.000000,0.270833,0.458333,0.083333,0.214167
Negative_F642,20.000000,0.554947,8.750052,0.050000,0.000000,0.000000,0.000000,0.000000,1.420000,0.500000,0.000000,-1.699000
Negative_F1418,71.000000,5.419859,9.047703,0.084507,0.084507,0.028169,0.028169,0.056338,-0.785915,0.239437,0.084507,2.382394
Negative_F384,42.000000,5.653816,10.655673,0.142857,0.047619,0.071429,0.023810,0.023810,-0.002381,0.452381,0.047619,1.288333
Negative_F518,23.000000,3.503385,10.106725,0.086957,0.086957,0.000000,0.000000,0.000000,1.052174,0.521739,0.043478,-0.038696
Negative_F1800,35.000000,3.190755,9.512326,0.171429,0.000000,0.000000,0.028571,0.028571,0.188571,0.371429,0.000000,0.746571
Negative_F1898,13.000000,1.554922,11.000837,0.076923,0.076923,0.000000,0.000000,0.000000,1.038462,0.538462,0.076923,-0.297692
Negative_F1852,124.000000,14.313638,9.383261,0.104839,0.080645,0.032258,0.040323,0.024194,-0.736290,0.266129,0.104839,2.498629
Negative_F999,21.000000,1.503435,8.903745,0.095238,0.000000,0.000000,0.000000,0.000000,1.190476,0.476190,0.047619,-1.257619
Negative_F2024,39.000000,2.094026,8.635621,0.000000,0.102564,0.000000,0.025641,0.000000,-0.405128,0.256410,0.153846,1.994103
Negative_F1012,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.133333,0.583333,0.125000,-0.847500
Negative_F50,20.000000,-0.441839,6.217470,0.050000,0.000000,0.000000,0.000000,0.050000,1.010000,0.500000,0.000000,-1.169500
Negative_F818,30.000000,0.585846,8.070233,0.066667,0.000000,0.033333,0.033333,0.000000,-0.360000,0.333333,0.066667,1.099333
Negative_F557,24.000000,7.522827,11.999968,0.166667,0.166667,0.000000,0.000000,0.000000,0.141667,0.458333,0.000000,1.521667
Negative_F198,25.000000,-0.334053,7.024072,0.040000,0.000000,0.120000,0.000000,0.040000,1.312000,0.560000,0.000000,-1.134000
Negative_F2249,19.000000,1.552442,10.002737,0.105263,0.000000,0.000000,0.000000,0.000000,1.263158,0.578947,0.052632,-1.180000
Negative_F721,49.000000,4.335265,8.763075,0.142857,0.040816,0.020408,0.020408,0.061224,-0.287755,0.224490,0.040816,1.497143
Negative_F864,30.000000,10.535948,11.789736,0.300000,0.100000,0.000000,0.000000,0.033333,-0.536667,0.400000,0.166667,2.126333
Negative_F2236,36.000000,7.535709,10.359054,0.250000,0.055556,0.000000,0.000000,0.083333,-1.197222,0.333333,0.027778,2.960000
Negative_F813,21.000000,0.156880,7.735071,0.047619,0.000000,0.000000,0.000000,0.000000,1.214286,0.476190,0.142857,-1.042381
Negative_F990,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.175000,0.541667,0.125000,-1.005833
Negative_F1324,48.000000,11.591272,11.999968,0.000000,0.250000,0.020833,0.000000,0.000000,-1.216667,0.125000,0.020833,3.504792
Negative_F815,25.000000,3.551403,10.931533,0.080000,0.160000,0.000000,0.040000,0.040000,-0.932000,0.400000,0.200000,2.809600
Negative_F365,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.079167,0.541667,0.125000,-0.986250
Negative_F1382,13.000000,1.554922,11.000837,0.076923,0.076923,0.000000,0.000000,0.000000,1.592308,0.692308,0.153846,-0.865385
Negative_F1055,15.000000,2.549936,10.302064,0.200000,0.000000,0.000000,0.000000,0.000000,0.760000,0.533333,0.066667,-0.340667
Negative_F648,38.000000,5.653369,10.655673,0.131579,0.052632,0.078947,0.000000,0.026316,-0.150000,0.394737,0.026316,1.005000
Negative_F1111,14.000000,2.503410,9.503945,0.142857,0.071429,0.000000,0.000000,0.000000,1.435714,0.571429,0.071429,-0.687857
Negative_F2422,37.000000,8.189062,11.052025,0.108108,0.135135,0.000000,0.000000,0.000000,-0.583784,0.324324,0.081081,2.228108
Negative_F246,12.000000,0.503410,8.045155,0.000000,0.083333,0.000000,0.000000,0.000000,1.125000,0.583333,0.166667,-0.664167
Negative_F264,19.000000,3.620683,10.477740,0.210526,0.000000,0.105263,0.000000,0.000000,-0.557895,0.368421,0.157895,1.433684
Negative_F660,37.000000,4.517634,9.386677,0.108108,0.027027,0.054054,0.000000,0.000000,-0.421622,0.297297,0.108108,1.323784
Negative_F603,49.000000,8.453289,11.240724,0.061224,0.163265,0.000000,0.020408,0.020408,-0.851020,0.285714,0.061224,3.147959
Negative_F1356,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.129167,0.500000,0.083333,-1.085000
Negative_F119,25.000000,7.446761,10.223284,0.080000,0.240000,0.000000,0.000000,0.000000,-1.056000,0.240000,0.120000,3.932400
Negative_F1264,40.000000,5.495303,9.100889,0.050000,0.100000,0.100000,0.000000,0.000000,-0.267500,0.250000,0.125000,1.845500
Negative_F1844,20.000000,-1.843664,4.050028,0.000000,0.000000,0.000000,0.000000,0.050000,0.380000,0.300000,0.150000,0.430000
Negative_F1512,101.000000,-3.513005,5.020782,0.049505,0.029703,0.009901,0.049505,0.059406,-0.446535,0.316832,0.069307,1.958020
Negative_F1732,19.000000,4.544900,10.582759,0.210526,0.052632,0.000000,0.000000,0.000000,0.331579,0.631579,0.263158,0.061579
Negative_F1451,31.000000,3.497460,9.594137,0.161290,0.032258,0.000000,0.032258,0.032258,0.022581,0.387097,0.064516,0.808387
Negative_F1774,66.000000,9.272332,9.201460,0.151515,0.060606,0.015152,0.045455,0.015152,-0.715152,0.166667,0.060606,2.195909
Negative_F204,25.000000,0.551503,8.497658,0.120000,0.000000,0.000000,0.040000,0.040000,0.400000,0.440000,0.000000,0.047200
Negative_F1819,39.000000,2.540565,9.384550,0.051282,0.128205,0.025641,0.051282,0.051282,-0.992308,0.230769,0.051282,2.998462
Negative_F783,51.000000,7.254557,10.067077,0.196078,0.000000,0.000000,0.000000,0.039216,-0.084314,0.549020,0.176471,0.147059
Negative_F934,15.000000,2.244748,9.996097,0.266667,0.066667,0.000000,0.066667,0.066667,-1.373333,0.266667,0.000000,3.215333
Negative_F1674,27.000000,3.550619,10.461623,0.148148,0.037037,0.000000,0.000000,0.037037,0.648148,0.481481,0.074074,0.065926
Negative_F2398,26.000000,2.467723,9.388225,0.115385,0.038462,0.000000,0.000000,0.038462,0.223077,0.346154,0.000000,0.516538
Negative_F680,33.000000,2.217090,9.516388,0.151515,0.000000,0.000000,0.060606,0.000000,0.324242,0.393939,0.000000,0.346970
Negative_F499,44.000000,2.554732,8.847528,0.090909,0.000000,0.068182,0.022727,0.000000,-0.493182,0.295455,0.090909,1.126136
Negative_F1291,24.000000,2.503410,9.503945,0.083333,0.041667,0.000000,0.000000,0.000000,1.179167,0.583333,0.083333,-0.447500
Negative_F1220,14.000000,0.552888,8.590944,0.142857,0.000000,0.000000,0.071429,0.000000,0.628571,0.571429,0.142857,0.235714
Negative_F554,37.000000,6.476018,9.692451,0.027027,0.162162,0.054054,0.000000,0.000000,-0.651351,0.243243,0.135135,2.683243
Negative_F1745,13.000000,-3.445098,4.050028,0.076923,0.000000,0.000000,0.230769,0.076923,-1.653846,0.307692,0.153846,3.080000
Negative_F2226,31.000000,12.532322,11.999968,0.322581,0.096774,0.000000,0.000000,0.000000,-0.416129,0.387097,0.193548,1.780000
Negative_F608,25.000000,4.579467,10.295295,0.200000,0.040000,0.040000,0.040000,0.000000,-0.224000,0.440000,0.120000,0.903600
Negative_F2079,29.000000,5.557023,10.595395,0.172414,0.034483,0.034483,0.000000,0.000000,0.162069,0.379310,0.034483,0.520345
Negative_F447,43.000000,3.386367,8.731292,0.093023,0.046512,0.023256,0.046512,0.000000,-0.411628,0.232558,0.069767,1.756512
Negative_F1097,83.000000,-1.348735,6.278685,0.036145,0.024096,0.036145,0.048193,0.024096,-0.884337,0.265060,0.132530,1.478916
Negative_F940,29.000000,1.657756,9.528701,0.103448,0.000000,0.103448,0.034483,0.000000,-0.410345,0.344828,0.172414,1.058621
Negative_F1443,21.000000,2.500929,9.390159,0.142857,0.000000,0.000000,0.000000,0.000000,1.100000,0.428571,0.047619,-1.261905
Negative_F1754,31.000000,1.497258,8.787573,0.161290,0.000000,0.000000,0.096774,0.000000,0.158065,0.387097,0.032258,0.647097
Negative_F1548,92.000000,0.632518,7.821321,0.043478,0.054348,0.010870,0.043478,0.043478,-0.388043,0.239130,0.097826,1.398152
Negative_F1693,121.000000,8.400359,9.283463,0.107438,0.074380,0.016529,0.074380,0.033058,-0.801653,0.314050,0.099174,2.576942
Negative_F1509,75.000000,0.390448,8.151979,0.066667,0.040000,0.053333,0.040000,0.053333,-0.985333,0.266667,0.093333,1.910667
Negative_F2341,14.000000,5.525357,11.735067,0.214286,0.214286,0.000000,0.000000,0.000000,-0.200000,0.428571,0.000000,2.897857
Negative_F1520,32.000000,1.658624,9.526832,0.125000,0.031250,0.093750,0.093750,0.000000,-0.553125,0.406250,0.093750,1.630625
Negative_F2123,49.000000,4.462486,8.923730,0.102041,0.081633,0.061224,0.020408,0.061224,-0.634694,0.204082,0.061224,2.670816
Negative_F1569,137.000000,2.693127,8.597649,0.072993,0.087591,0.036496,0.029197,0.109489,-0.679562,0.328467,0.087591,2.387591
Negative_F1872,60.000000,6.517670,9.132027,0.183333,0.016667,0.033333,0.033333,0.050000,-0.713333,0.216667,0.050000,1.953167
Negative_F394,34.000000,3.545467,9.872382,0.205882,0.058824,0.000000,0.000000,0.147059,-0.682353,0.352941,0.088235,1.924412
Negative_F732,12.000000,-2.428857,4.353094,0.000000,0.000000,0.083333,0.083333,0.083333,0.825000,0.500000,0.083333,0.373333
Negative_F1567,12.000000,0.552442,8.590880,0.083333,0.000000,0.000000,0.000000,0.000000,0.108333,0.416667,0.083333,0.310833
Negative_F1781,95.000000,-2.500489,4.955076,0.052632,0.052632,0.000000,0.073684,0.052632,-0.017895,0.431579,0.105263,1.322316
Negative_F1534,163.000000,4.344025,9.227118,0.085890,0.036810,0.024540,0.067485,0.024540,-0.366258,0.368098,0.092025,1.454663
Negative_F2455,34.000000,3.194621,9.697737,0.117647,0.029412,0.000000,0.029412,0.000000,0.594118,0.411765,0.029412,0.423529
Negative_F2150,17.000000,-1.407306,5.240180,0.000000,0.000000,0.058824,0.000000,0.058824,0.105882,0.470588,0.058824,0.292941
Negative_F2361,26.000000,3.390485,8.753082,0.076923,0.076923,0.038462,0.000000,0.000000,-0.073077,0.230769,0.153846,1.581154
Negative_F176,40.000000,2.529395,8.692933,0.025000,0.075000,0.050000,0.025000,0.000000,0.047500,0.300000,0.025000,1.320250
Negative_F733,45.000000,1.629395,9.310927,0.044444,0.000000,0.022222,0.000000,0.000000,-0.477778,0.444444,0.155556,1.144000
Negative_F1928,34.000000,9.557623,11.999968,0.000000,0.323529,0.000000,0.029412,0.000000,-0.514706,0.382353,0.117647,3.842059
Negative_F2449,19.000000,0.591574,8.757208,0.052632,0.000000,0.052632,0.000000,0.000000,1.331579,0.578947,0.105263,-1.066842
Negative_F1597,79.000000,-4.529051,5.066310,0.126582,0.000000,0.025316,0.063291,0.113924,-0.201266,0.329114,0.037975,1.322911
Negative_F1377,27.000000,3.152634,9.371205,0.037037,0.111111,0.000000,0.000000,0.000000,0.659259,0.407407,0.111111,0.946667
Negative_F111,48.000000,3.465167,9.695545,0.041667,0.062500,0.000000,0.000000,0.020833,-0.277083,0.333333,0.104167,1.539167
Negative_F949,28.000000,0.552178,8.497852,0.107143,0.000000,0.000000,0.000000,0.071429,0.253571,0.500000,0.035714,0.002857
Negative_F392,19.000000,4.594311,10.295359,0.315789,0.052632,0.000000,0.052632,0.052632,-1.000000,0.368421,0.105263,2.776842
Negative_F655,43.000000,2.493859,9.189984,0.093023,0.000000,0.000000,0.023256,0.000000,-0.151163,0.372093,0.093023,0.800233
Negative_F699,37.000000,3.482350,8.888595,0.081081,0.027027,0.027027,0.000000,0.000000,-0.100000,0.297297,0.081081,0.800541
Negative_F2364,22.000000,1.593661,10.737290,0.045455,0.136364,0.045455,0.090909,0.000000,-0.209091,0.454545,0.136364,2.331818
Negative_F1368,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.004167,0.541667,0.125000,-0.653333
Negative_F480,14.000000,1.552442,10.002737,0.142857,0.000000,0.000000,0.000000,0.000000,0.900000,0.571429,0.071429,-0.530000
Negative_F2248,43.000000,15.529690,11.999968,0.186047,0.186047,0.000000,0.000000,0.000000,-0.972093,0.395349,0.139535,3.094884
Negative_F1033,29.000000,1.554331,8.367755,0.068966,0.172414,0.034483,0.103448,0.068966,-0.810345,0.206897,0.034483,3.664138
Negative_F1618,11.000000,0.557428,9.750021,0.000000,0.090909,0.000000,0.000000,0.000000,1.118182,0.545455,0.090909,0.487273
Negative_F353,39.000000,4.461182,8.938171,0.025641,0.102564,0.076923,0.000000,0.000000,-0.646154,0.179487,0.128205,1.833590
Negative_F911,28.000000,2.615732,10.046124,0.071429,0.107143,0.035714,0.071429,0.000000,-0.092857,0.357143,0.035714,1.416786
Negative_F1450,37.000000,4.188924,9.699349,0.189189,0.000000,0.000000,0.000000,0.054054,0.078378,0.432432,0.081081,0.661892
Negative_F2424,23.000000,-0.798284,5.235974,0.000000,0.000000,0.000000,0.000000,0.000000,0.695652,0.434783,0.086957,0.013913
Negative_F536,27.000000,2.594136,11.417689,0.037037,0.185185,0.037037,0.037037,0.074074,-1.033333,0.370370,0.222222,3.342963
Negative_F2417,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.108333,0.541667,0.083333,-0.707500
Negative_F520,37.000000,3.533665,9.595426,0.135135,0.000000,0.027027,0.000000,0.027027,0.345946,0.432432,0.054054,0.018919
Negative_F2324,40.000000,12.578870,11.999968,0.150000,0.175000,0.025000,0.000000,0.000000,-0.807500,0.300000,0.025000,2.587000
Negative_F1938,78.000000,4.546120,9.185858,0.128205,0.038462,0.038462,0.038462,0.064103,-0.619231,0.346154,0.064103,1.934103
Negative_F617,18.000000,-1.440719,4.856574,0.055556,0.000000,0.000000,0.000000,0.111111,1.127778,0.500000,0.000000,-1.265000
Negative_F2060,15.000000,3.547430,10.477740,0.266667,0.000000,0.000000,0.000000,0.000000,-0.053333,0.533333,0.066667,0.726667
Negative_F594,25.000000,0.626815,8.605578,0.080000,0.000000,0.080000,0.000000,0.040000,0.896000,0.560000,0.080000,-0.730400
Negative_F282,43.000000,3.404648,8.919604,0.069767,0.093023,0.023256,0.046512,0.023256,0.179070,0.372093,0.046512,1.482326
Negative_F1422,17.000000,2.500929,9.390159,0.176471,0.000000,0.000000,0.000000,0.000000,1.417647,0.529412,0.117647,-1.344706
